generation	Nc	average_age	max_age
179800	7500	4.04773	43
179850	7521	3.93711	53
179900	7532	4.03598	39
179950	7593	3.95614	36
180000	109	5.0367	17
180005	92	4.52174	20
180010	93	3.89247	22
180015	102	3.83333	20
180020	102	5.10784	25
180025	109	4.08257	23
180030	103	4.3301	23
180035	100	4.44	28
180040	111	4.18018	33
180045	94	3.81915	38
180050	101	3.70297	15
180100	97	4.50515	19
180150	103	3.54369	15
180200	106	4.85849	26
180250	89	3.32584	22
180300	109	4.24771	29
180350	93	4.56989	30
180400	93	4.16129	24
180450	97	4.36082	24
180500	112	3.83929	21
180550	99	4.50505	20
180600	102	3.91176	22
180650	107	3.90654	21
180700	101	3.27723	21
180750	100	3.94	23
180800	96	3.48958	18
180850	102	3.27451	18
180900	100	4.02	19
180950	99	3.81818	19
181000	100	3.95	17
181050	107	2.99065	14
181100	100	3.76	19
181150	96	4.14583	21
181200	113	3.68142	16
181250	93	3.37634	26
181300	107	4.09346	24
181350	91	5.21978	29
181400	107	3.81308	23
181450	104	3.78846	17
181500	99	4.08081	17
181550	93	3.98925	23
181600	106	3.08491	18
181650	106	3.80189	27
181700	89	4.26966	31
181750	105	4.61905	19
181800	104	4.83654	24
181850	98	4.22449	30
181900	100	4.43	21
181950	103	4.31068	30
182000	107	3.8972	20
182050	100	3.69	16
182100	101	4.0495	18
182150	105	3.91429	23
182200	88	4.63636	23
182250	90	5.28889	21
182300	103	3.30097	18
182350	98	3.59184	14
182400	97	4.51546	24
182450	95	3.8	18
182500	93	4.16129	31
182550	95	3.57895	19
182600	90	3.81111	22
182650	97	4.49485	25
182700	95	4.31579	16
182750	95	3.65263	16
182800	91	3.8022	16
182850	98	4.06122	24
182900	104	3.18269	18
182950	99	3.80808	29
183000	108	3.28704	16
183050	93	3.86022	27
183100	93	3.83871	33
183150	107	4.42991	29
183200	93	3.80645	17
183250	109	3.77064	18
183300	109	4.00917	27
183350	92	4.28261	20
183400	96	3.92708	18
183450	94	4.1383	19
183500	113	3.48673	18
183550	93	3.27957	16
183600	102	3.46078	21
183650	101	4.58416	19
183700	102	3.7549	23
183750	104	4.52885	25
183800	102	3.46078	23
183850	110	3.54545	17
183900	108	4.11111	23
183950	108	4.94444	28
184000	106	4.0566	24
184050	104	3.21154	30
184100	96	3.92708	23
184150	98	4.09184	33
184200	111	3.44144	24
184250	105	4.01905	22
184300	94	4.2766	25
184350	106	4.0283	22
184400	100	4.59	32
184450	104	3.73077	24
184500	108	4.31481	18
184550	89	3.89888	14
184600	99	4.36364	33
184650	100	4.23	23
184700	92	3.44565	23
184750	102	3.69608	18
184800	105	3.49524	16
184850	103	3.96117	27
184900	114	4.07895	31
184950	93	3.54839	19
185000	99	3.9596	26
185050	111	3.63063	17
185100	96	3	15
185150	111	3.98198	19
185200	99	4.29293	21
185250	86	3.95349	23
185300	90	4.11111	22
185350	93	3.96774	19
185400	99	4.65657	24
185450	96	3.92708	23
185500	104	3.76923	19
185550	103	3.97087	28
185600	91	3.72527	24
185650	105	4.89524	19
185700	88	3.78409	14
185750	94	4.31915	26
185800	91	3.89011	17
185850	100	3.96	23
185900	100	2.91	17
185950	108	3.66667	26
186000	108	4.4537	24
186050	106	4.19811	23
186100	98	3.79592	27
186150	105	3.88571	22
186200	101	3.82178	23
186250	99	3.9596	20
186300	85	4.8	26
186350	115	3.52174	19
186400	103	3.63107	22
186450	106	3.57547	17
186500	114	3.45614	20
186550	98	3.91837	19
186600	106	4.32075	18
186650	104	3.94231	25
186700	98	4.09184	22
186750	107	3.26168	16
186800	95	3.89474	24
186850	103	4.25243	29
186900	94	5.38298	32
186950	104	4.05769	19
187000	97	4.04124	25
187050	98	4.38776	21
187100	96	4	19
187150	97	3.84536	33
187200	103	3.96117	15
187250	102	4.15686	22
187300	107	4.40187	26
187350	109	3.98165	19
187400	95	4.68421	21
187450	92	4.45652	19
187500	95	3.95789	19
187550	105	3.08571	25
187600	103	3.98058	29
187650	90	4.64444	25
187700	95	3.67368	25
187750	100	4.05	23
187800	105	3.2381	17
187850	92	3.43478	27
187900	100	4.36	23
187950	96	4.96875	25
188000	101	3.47525	23
188050	105	4.25714	39
188100	95	3.61053	18
188150	104	4.09615	24
188200	95	4.91579	24
188250	109	3.18349	19
188300	115	4.08696	34
188350	94	4.01064	33
188400	101	4.23762	22
188450	101	3.45545	15
188500	97	4.34021	24
188550	104	2.85577	15
188600	99	2.9899	15
188650	94	3.19149	17
188700	107	3.6729	27
188750	97	3.97938	18
188800	87	4.45977	21
188850	98	3.7449	21
188900	98	3.66327	27
188950	103	3.34951	21
189000	105	4.0381	30
189050	99	3.9596	22
189100	98	3.60204	19
189150	103	4.1165	20
189200	107	4.49533	29
189250	91	3.74725	28
189300	104	4.86538	21
189350	108	4.10185	21
189400	107	3.64486	20
189450	105	3.08571	28
189500	104	4.70192	29
189550	108	4	22
189600	104	4.26923	38
189650	104	4.05769	18
189700	104	3.67308	27
189750	91	3.89011	25
189800	87	4.58621	27
189850	97	2.5567	12
189900	90	3.61111	26
189950	110	3.8	33
190000	91	2.87912	14
