generation	Nc
179800	4113
179850	4247
179900	4204
179950	4114
180000	53
180005	56
180010	52
180015	63
180020	131
180025	87
180030	117
180035	108
180040	126
180045	103
180050	107
180100	113
180150	102
180200	107
180250	105
180300	96
180350	115
180400	96
180450	114
180500	111
180550	95
180600	111
180650	110
180700	125
180750	120
180800	122
180850	135
180900	113
180950	95
181000	116
181050	127
181100	94
181150	132
181200	106
181250	130
181300	117
181350	110
181400	144
181450	120
181500	132
181550	124
181600	115
181650	114
181700	135
181750	127
181800	120
181850	107
181900	121
181950	105
182000	96
182050	102
182100	110
182150	118
182200	102
182250	110
182300	121
182350	98
182400	119
182450	112
182500	102
182550	115
182600	105
182650	123
182700	98
182750	111
182800	106
182850	117
182900	115
182950	114
183000	121
183050	110
183100	125
183150	106
183200	117
183250	120
183300	119
183350	106
183400	127
183450	129
183500	105
183550	128
183600	112
183650	123
183700	139
183750	101
183800	96
183850	101
183900	102
183950	108
184000	91
184050	104
184100	97
184150	112
184200	117
184250	115
184300	104
184350	113
184400	114
184450	120
184500	115
184550	81
184600	120
184650	121
184700	104
184750	89
184800	129
184850	127
184900	131
184950	136
185000	122
185050	123
185100	109
185150	104
185200	110
185250	110
185300	103
185350	120
185400	112
185450	114
185500	123
185550	107
185600	103
185650	103
185700	121
185750	117
185800	117
185850	112
185900	93
185950	112
186000	120
186050	117
186100	116
186150	104
186200	120
186250	103
186300	112
186350	122
186400	111
186450	107
186500	105
186550	123
186600	118
186650	115
186700	110
186750	85
186800	126
186850	106
186900	135
186950	125
187000	106
187050	98
187100	128
187150	107
187200	99
187250	95
187300	114
187350	130
187400	105
187450	92
187500	125
187550	105
187600	115
187650	118
187700	106
187750	111
187800	122
187850	101
187900	136
187950	108
188000	109
188050	99
188100	104
188150	100
188200	126
188250	108
188300	106
188350	116
188400	105
188450	96
188500	109
188550	116
188600	121
188650	130
188700	121
188750	133
188800	110
188850	95
188900	127
188950	118
189000	99
189050	110
189100	113
189150	113
189200	98
189250	116
189300	100
189350	127
189400	127
189450	100
189500	132
189550	127
189600	116
189650	111
189700	115
189750	126
189800	100
189850	106
189900	94
189950	99
190000	113
