generation	Nc	average_age	max_age
179800	7633	3.89821	39
179850	7458	4.00496	41
179900	7528	3.89041	36
179950	7613	3.92079	36
180000	89	4.35955	19
180005	108	3.59259	17
180010	104	4.49038	22
180015	105	4.30476	26
180020	105	3.86667	22
180025	107	3.84112	20
180030	98	3.28571	25
180035	87	3.81609	15
180040	94	3.55319	20
180045	91	3.2967	21
180050	95	3.58947	26
180100	100	3.98	21
180150	90	4.47778	24
180200	101	4.24752	17
180250	96	4.76042	21
180300	111	4.51351	22
180350	93	3.55914	20
180400	111	4.25225	23
180450	94	4.24468	19
180500	94	3.92553	15
180550	106	4.16981	33
180600	95	4.56842	32
180650	101	4.44554	28
180700	103	4.02913	27
180750	104	3.5	18
180800	96	4.47917	22
180850	109	4.45872	47
180900	92	4.8913	21
180950	103	4.28155	20
181000	99	4.74747	31
181050	101	4.0099	21
181100	104	3.67308	26
181150	94	3.8617	23
181200	107	3.54206	21
181250	94	4.07447	29
181300	106	3.85849	19
181350	91	4.14286	24
181400	101	4.0495	23
181450	105	2.81905	11
181500	105	3.51429	18
181550	104	3.80769	21
181600	98	3.63265	28
181650	94	3.81915	13
181700	105	3.25714	15
181750	104	3.46154	16
181800	88	4.96591	43
181850	103	3.84466	26
181900	109	4.2844	18
181950	105	5.09524	27
182000	106	3.90566	20
182050	102	4.18627	36
182100	103	4.1165	18
182150	97	5.13402	34
182200	106	4.29245	35
182250	103	4.14563	24
182300	96	4.01042	21
182350	104	4.00962	18
182400	95	2.89474	14
182450	97	4.43299	40
182500	99	4.33333	21
182550	95	3.94737	24
182600	97	4.74227	29
182650	104	4.94231	25
182700	108	4.33333	22
182750	93	3.84946	23
182800	103	4.06796	23
182850	103	3.71845	20
182900	97	4.81443	28
182950	96	3.48958	21
183000	102	3.43137	14
183050	94	4.1383	25
183100	102	3.71569	20
183150	107	3.63551	24
183200	99	4.17172	26
183250	94	3.5	14
183300	97	4.09278	26
183350	104	3.59615	27
183400	107	4.27103	26
183450	94	3.58511	13
183500	92	3.92391	17
183550	102	3.2549	20
183600	95	4.57895	32
183650	93	4.7957	22
183700	99	3.91919	19
183750	99	3.68687	13
183800	84	4.09524	26
183850	94	3.75532	21
183900	92	4.53261	20
183950	94	4.52128	21
184000	106	3.91509	18
184050	107	4.15888	24
184100	104	4.24038	24
184150	95	4.28421	24
184200	102	3.54902	20
184250	93	4.32258	30
184300	103	3.93204	20
184350	108	4.62963	24
184400	101	4.61386	18
184450	100	3.8	22
184500	96	4.5	40
184550	93	3.97849	21
184600	89	4.16854	19
184650	98	4.86735	25
184700	96	3.72917	18
184750	99	4.32323	36
184800	100	3.09	15
184850	98	4.34694	26
184900	104	4.25	26
184950	95	4.02105	26
185000	94	4.38298	34
185050	107	4.20561	17
185100	86	4.47674	17
185150	97	4.06186	21
185200	98	4.4898	28
185250	96	4.09375	25
185300	106	3.70755	25
185350	103	4.78641	21
185400	108	3.81481	21
185450	99	3.40404	18
185500	98	3.97959	18
185550	99	3.60606	22
185600	105	4.1619	24
185650	92	3.80435	17
185700	104	4.13462	27
185750	99	5.42424	45
185800	92	3.25	15
185850	105	4.79048	25
185900	99	3	20
185950	99	4.46465	39
186000	99	4.06061	16
186050	107	3.21495	27
186100	99	3.36364	17
186150	102	4.05882	29
186200	99	3.27273	14
186250	108	4.52778	30
186300	105	3.88571	21
186350	107	4.51402	27
186400	93	3.70968	16
186450	91	3.8022	16
186500	102	3.86275	24
186550	104	4.84615	25
186600	102	4.2549	20
186650	98	4.14286	26
186700	96	3.6875	16
186750	109	4.33028	22
186800	95	3.33684	14
186850	105	4.33333	31
186900	102	3.89216	22
186950	95	3.98947	36
187000	105	4.99048	27
187050	97	4.2268	14
187100	99	4.64646	26
187150	101	3.74257	18
187200	108	4.34259	20
187250	99	3.87879	21
187300	84	4.40476	38
187350	106	4.45283	15
187400	104	3.875	27
187450	107	3.23364	24
187500	93	3.25806	13
187550	99	4.14141	25
187600	104	4.54808	18
187650	109	4.06422	26
187700	105	3.55238	17
187750	95	2.98947	18
187800	103	4.54369	36
187850	97	3.38144	15
187900	104	4.23077	29
187950	98	4.46939	27
188000	100	3.5	20
188050	102	4.20588	23
188100	94	3.47872	23
188150	100	3.71	19
188200	88	3.79545	20
188250	97	3.70103	18
188300	100	4.4	19
188350	98	4.53061	20
188400	96	3.77083	17
188450	106	3.57547	16
188500	96	3.70833	30
188550	97	3.34021	16
188600	109	3.84404	19
188650	98	4.54082	23
188700	94	4	19
188750	104	3.74038	20
188800	98	4.47959	44
188850	101	3.54455	21
188900	110	2.79091	13
188950	104	3.47115	19
189000	86	4.24419	17
189050	106	4.31132	24
189100	104	3.18269	24
189150	106	4.17925	30
189200	106	4.15094	27
189250	89	3.88764	20
189300	107	4.18692	19
189350	103	4.40777	32
189400	104	3.94231	20
189450	107	3.20561	20
189500	103	3.54369	21
189550	103	3.97087	19
189600	98	4.63265	29
189650	107	3.52336	22
189700	113	4.31858	19
189750	107	3.28972	33
189800	94	4.25532	25
189850	97	3.70103	18
189900	110	4.69091	30
189950	100	4.37	18
190000	101	4.28713	24
