generation	Nc	average_age	max_age
179800	7544	3.9837	33
179850	7421	3.99879	55
179900	7571	4.02364	42
179950	7551	3.97444	38
180000	99	4.64646	20
180005	101	4.14851	25
180010	102	4.43137	22
180015	92	3.95652	21
180020	104	4.10577	26
180025	114	4.07895	31
180030	105	3.67619	35
180035	97	4.34021	40
180040	96	3.80208	27
180045	97	3.97938	23
180050	101	4.14851	28
180100	101	3.23762	26
180150	103	3.92233	24
180200	103	3.86408	31
180250	105	4.30476	23
180300	97	3.6701	16
180350	97	4.70103	29
180400	111	3.82883	22
180450	99	3.47475	15
180500	88	4.94318	20
180550	108	4.10185	18
180600	104	4.19231	22
180650	115	3.89565	23
180700	108	3.63889	22
180750	106	3.13208	15
180800	117	3.58974	19
180850	93	4.49462	20
180900	103	4.08738	29
180950	83	4.42169	21
181000	94	3.95745	29
181050	97	4.51546	28
181100	101	4.12871	20
181150	97	3.73196	19
181200	103	3.75728	19
181250	98	3.16327	21
181300	95	3.6	21
181350	107	4.28037	23
181400	101	3.43564	30
181450	109	4.38532	25
181500	107	3.42991	23
181550	99	4.18182	17
181600	99	4.12121	26
181650	103	3.59223	24
181700	101	3.74257	14
181750	108	4	21
181800	104	4.18269	35
181850	100	4.43	22
181900	95	4.29474	16
181950	102	3.14706	23
182000	103	3.99029	18
182050	93	4.02151	29
182100	90	3.62222	19
182150	105	3.8381	34
182200	95	4.29474	18
182250	96	4.01042	18
182300	104	3.93269	27
182350	111	3.53153	23
182400	86	4.69767	17
182450	104	3.93269	33
182500	92	3.58696	16
182550	104	4.04808	22
182600	99	3.11111	15
182650	93	3.32258	17
182700	84	3.55952	23
182750	107	4.01869	30
182800	102	3.17647	24
182850	99	3.58586	25
182900	108	4.30556	30
182950	97	4.14433	25
183000	113	3.89381	26
183050	99	4.55556	18
183100	109	3.89908	25
183150	97	4.8866	22
183200	107	4.52336	26
183250	100	4.7	19
183300	107	4.48598	24
183350	94	4.40426	27
183400	108	4.18519	20
183450	98	4.26531	35
183500	97	4.72165	27
183550	94	4.5	24
183600	102	4.04902	23
183650	93	3.93548	14
183700	102	4	42
183750	99	3.48485	15
183800	100	4.24	23
183850	97	4.62887	40
183900	100	3.89	24
183950	96	3.94792	18
184000	91	4.27473	39
184050	97	4.34021	25
184100	113	3.82301	24
184150	95	4.71579	22
184200	100	4.18	22
184250	109	4.08257	19
184300	104	4.125	23
184350	98	3.91837	18
184400	106	3.69811	22
184450	92	4.29348	27
184500	106	4.49057	24
184550	93	4.09677	21
184600	101	3.08911	18
184650	100	3.53	14
184700	102	3.66667	25
184750	102	3.94118	20
184800	98	3.78571	19
184850	103	3.63107	21
184900	104	4.54808	28
184950	104	4.00962	20
185000	85	4.94118	44
185050	104	3.72115	19
185100	106	4.19811	32
185150	100	3.23	18
185200	101	3.13861	14
185250	99	3.34343	32
185300	111	4.33333	14
185350	98	3.94898	16
185400	101	3.58416	18
185450	91	4.07692	23
185500	108	4.19444	22
185550	87	3.52874	15
185600	89	3.50562	17
185650	94	4.31915	26
185700	91	4.05495	25
185750	106	5.15094	28
185800	100	3.84	24
185850	103	4.60194	40
185900	103	4.51456	37
185950	107	4.23364	18
186000	106	3.77358	21
186050	92	4.26087	27
186100	100	4.27	19
186150	98	3.29592	23
186200	104	4.72115	25
186250	95	4.73684	20
186300	95	3.96842	27
186350	100	4.26	33
186400	100	4.59	21
186450	101	4.25743	21
186500	97	4.08247	19
186550	91	3.96703	29
186600	97	4.91753	30
186650	102	3.59804	25
186700	89	3.61798	20
186750	101	3.42574	16
186800	97	3.70103	19
186850	109	3.09174	16
186900	107	3.13084	15
186950	92	3.40217	13
187000	95	3.51579	13
187050	96	3.79167	15
187100	97	4.93814	27
187150	98	4.44898	27
187200	100	3.94	27
187250	101	3.76238	24
187300	108	3.76852	20
187350	97	4.98969	19
187400	108	3.37963	19
187450	106	3.5566	26
187500	92	4.73913	20
187550	93	4.7957	25
187600	89	4.16854	18
187650	103	3.45631	28
187700	94	4.82979	26
187750	107	4.07477	21
187800	105	4.17143	22
187850	95	4.35789	24
187900	97	4.04124	25
187950	113	3.52212	23
188000	96	3.95833	29
188050	94	4.18085	17
188100	95	3.96842	22
188150	103	4.64078	23
188200	104	4.48077	20
188250	105	3.78095	16
188300	88	3.76136	21
188350	103	4.06796	23
188400	97	4.14433	34
188450	108	3.77778	21
188500	97	4.10309	16
188550	108	4.82407	23
188600	97	3.76289	21
188650	101	4.72277	21
188700	91	3.14286	20
188750	101	4.55446	35
188800	98	3.96939	13
188850	101	3.91089	19
188900	101	3.55446	17
188950	105	4.38095	20
189000	103	4.00971	24
189050	95	3.94737	18
189100	105	4.11429	18
189150	96	4.375	23
189200	98	3.87755	20
189250	96	4.60417	17
189300	94	4.82979	17
189350	107	3.66355	15
189400	99	4.57576	32
189450	97	4.72165	18
189500	94	3.47872	16
189550	106	4.01887	15
189600	101	3.93069	31
189650	106	4.65094	20
189700	97	3.74227	22
189750	86	3.96512	19
189800	108	3.58333	22
189850	102	3.88235	21
189900	90	4.08889	17
189950	108	4.07407	28
190000	96	4.04167	25
