generation	Nc
179800	4245
179850	4250
179900	4184
179950	4271
180000	61
180005	56
180010	57
180015	67
180020	113
180025	88
180030	102
180035	110
180040	131
180045	129
180050	99
180100	119
180150	117
180200	102
180250	113
180300	132
180350	108
180400	104
180450	97
180500	119
180550	100
180600	120
180650	113
180700	108
180750	120
180800	105
180850	128
180900	103
180950	115
181000	110
181050	120
181100	100
181150	106
181200	109
181250	86
181300	114
181350	114
181400	111
181450	107
181500	122
181550	110
181600	108
181650	126
181700	115
181750	126
181800	135
181850	116
181900	135
181950	103
182000	132
182050	100
182100	109
182150	109
182200	107
182250	109
182300	119
182350	111
182400	136
182450	125
182500	111
182550	110
182600	88
182650	107
182700	97
182750	116
182800	114
182850	108
182900	119
182950	109
183000	107
183050	114
183100	119
183150	112
183200	102
183250	116
183300	98
183350	115
183400	109
183450	101
183500	96
183550	105
183600	130
183650	121
183700	125
183750	83
183800	122
183850	118
183900	104
183950	140
184000	102
184050	96
184100	108
184150	119
184200	109
184250	108
184300	100
184350	115
184400	101
184450	117
184500	119
184550	116
184600	105
184650	108
184700	94
184750	105
184800	133
184850	107
184900	122
184950	120
185000	101
185050	118
185100	120
185150	108
185200	116
185250	113
185300	118
185350	103
185400	113
185450	114
185500	120
185550	118
185600	86
185650	102
185700	101
185750	125
185800	107
185850	126
185900	114
185950	120
186000	120
186050	108
186100	108
186150	105
186200	120
186250	121
186300	119
186350	127
186400	123
186450	131
186500	108
186550	116
186600	107
186650	121
186700	142
186750	113
186800	110
186850	122
186900	124
186950	101
187000	132
187050	106
187100	102
187150	107
187200	111
187250	115
187300	125
187350	119
187400	116
187450	118
187500	106
187550	101
187600	113
187650	123
187700	103
187750	105
187800	122
187850	100
187900	110
187950	99
188000	129
188050	114
188100	119
188150	118
188200	123
188250	116
188300	103
188350	96
188400	92
188450	115
188500	112
188550	121
188600	106
188650	102
188700	102
188750	112
188800	120
188850	94
188900	127
188950	95
189000	128
189050	97
189100	121
189150	124
189200	107
189250	109
189300	104
189350	110
189400	128
189450	123
189500	113
189550	122
189600	125
189650	116
189700	114
189750	113
189800	115
189850	114
189900	119
189950	116
190000	134
