generation	Nc
179800	4310
179850	4191
179900	4300
179950	4391
180000	63
180005	50
180010	44
180015	53
180020	101
180025	105
180030	107
180035	115
180040	108
180045	129
180050	109
180100	88
180150	141
180200	110
180250	125
180300	117
180350	97
180400	100
180450	103
180500	100
180550	119
180600	109
180650	103
180700	115
180750	128
180800	99
180850	127
180900	109
180950	107
181000	116
181050	106
181100	127
181150	111
181200	121
181250	114
181300	105
181350	118
181400	117
181450	123
181500	118
181550	122
181600	110
181650	103
181700	116
181750	112
181800	122
181850	104
181900	108
181950	86
182000	128
182050	113
182100	111
182150	103
182200	109
182250	100
182300	123
182350	117
182400	116
182450	108
182500	106
182550	115
182600	121
182650	125
182700	107
182750	108
182800	108
182850	121
182900	114
182950	116
183000	110
183050	111
183100	125
183150	101
183200	105
183250	99
183300	95
183350	127
183400	128
183450	100
183500	99
183550	114
183600	118
183650	125
183700	120
183750	120
183800	123
183850	115
183900	112
183950	91
184000	130
184050	92
184100	120
184150	111
184200	115
184250	123
184300	109
184350	100
184400	130
184450	116
184500	110
184550	99
184600	126
184650	120
184700	109
184750	114
184800	99
184850	138
184900	109
184950	111
185000	109
185050	103
185100	138
185150	110
185200	108
185250	114
185300	107
185350	103
185400	112
185450	117
185500	108
185550	115
185600	105
185650	94
185700	116
185750	121
185800	126
185850	116
185900	123
185950	95
186000	108
186050	110
186100	113
186150	124
186200	108
186250	111
186300	100
186350	117
186400	121
186450	115
186500	124
186550	107
186600	90
186650	115
186700	125
186750	110
186800	109
186850	120
186900	120
186950	115
187000	97
187050	101
187100	136
187150	106
187200	128
187250	116
187300	130
187350	105
187400	114
187450	104
187500	106
187550	132
187600	113
187650	107
187700	110
187750	137
187800	104
187850	114
187900	125
187950	114
188000	119
188050	113
188100	123
188150	120
188200	121
188250	115
188300	107
188350	117
188400	114
188450	127
188500	123
188550	113
188600	99
188650	98
188700	105
188750	107
188800	99
188850	112
188900	130
188950	125
189000	114
189050	125
189100	108
189150	119
189200	101
189250	109
189300	119
189350	101
189400	104
189450	90
189500	127
189550	133
189600	107
189650	124
189700	99
189750	122
189800	98
189850	108
189900	130
189950	110
190000	120
