generation	Nc	average_age	max_age
179800	7466	3.91803	46
179850	7557	3.99802	37
179900	7551	3.98371	36
179950	7442	3.9738	48
180000	84	4.94048	28
180005	91	4.6044	23
180010	106	4.53774	20
180015	111	3.22523	17
180020	106	3.72642	21
180025	95	4	26
180030	105	3.79048	18
180035	97	3.63918	22
180040	97	3.54639	27
180045	102	3.34314	32
180050	98	3.36735	37
180100	104	3.18269	24
180150	104	3.98077	24
180200	105	3.22857	21
180250	105	4.26667	18
180300	105	4.21905	20
180350	105	3.4	15
180400	97	3.46392	28
180450	105	3.68571	18
180500	100	3.42	13
180550	100	4	22
180600	99	4.15152	15
180650	107	4.03738	17
180700	86	4.34884	29
180750	99	4.11111	22
180800	110	3.40909	26
180850	95	4.04211	17
180900	114	5.13158	40
180950	97	3.73196	19
181000	93	4.62366	20
181050	100	4.96	22
181100	83	4.46988	18
181150	98	4.78571	22
181200	103	3.76699	23
181250	108	3.78704	26
181300	95	3.86316	29
181350	94	3.84043	23
181400	100	4.65	50
181450	97	4.52577	20
181500	96	3.98958	17
181550	102	3.86275	20
181600	94	4.55319	18
181650	93	4.73118	17
181700	106	4.09434	25
181750	108	4.53704	27
181800	105	4.25714	36
181850	95	4.51579	34
181900	113	4.16814	27
181950	87	3.43678	17
182000	99	3.94949	17
182050	92	3.90217	27
182100	101	4.19802	24
182150	96	4.125	17
182200	108	4.44444	18
182250	104	4.75	21
182300	92	4.26087	29
182350	98	3.9898	17
182400	99	4.37374	32
182450	104	3.66346	22
182500	87	4.65517	21
182550	103	3.96117	32
182600	99	4.67677	20
182650	99	3.85859	15
182700	99	3.80808	32
182750	102	3.80392	20
182800	104	4.21154	24
182850	105	3.72381	17
182900	99	3.38384	22
182950	96	3.89583	19
183000	101	3.87129	25
183050	106	2.91509	22
183100	105	3.82857	26
183150	102	3.38235	20
183200	102	4.11765	30
183250	105	4.34286	25
183300	103	4.14563	30
183350	96	3.46875	19
183400	108	4.48148	27
183450	97	4.48454	24
183500	91	3.98901	20
183550	94	4.29787	20
183600	116	3.96552	27
183650	97	3.40206	30
183700	89	4.1236	21
183750	95	4.70526	20
183800	98	4.60204	19
183850	104	4.93269	29
183900	117	4.18803	19
183950	103	3.5534	22
184000	92	3.72826	31
184050	95	4.49474	41
184100	95	4.26316	24
184150	95	4.01053	16
184200	105	3.28571	21
184250	92	3.71739	16
184300	90	4.28889	22
184350	106	3.90566	23
184400	99	4.0101	23
184450	96	4.25	37
184500	101	4.45545	29
184550	106	3.91509	19
184600	100	4.13	26
184650	110	4.90909	24
184700	100	4.07	22
184750	96	3.44792	18
184800	85	3.75294	20
184850	104	4.30769	18
184900	102	4.0098	20
184950	100	4.27	24
185000	96	3.5	15
185050	97	3.80412	21
185100	105	3.79048	28
185150	102	2.90196	16
185200	95	3.18947	20
185250	91	4.8022	19
185300	101	4.43564	22
185350	96	4.375	18
185400	107	5.35514	29
185450	99	4.55556	17
185500	108	3.72222	14
185550	98	3.7449	18
185600	102	3.70588	31
185650	99	4.34343	23
185700	99	3.53535	16
185750	106	3.72642	20
185800	96	3.77083	18
185850	100	4.17	26
185900	108	3.75926	29
185950	110	4.07273	22
186000	94	4.41489	32
186050	94	3.56383	12
186100	96	3.61458	16
186150	95	4.05263	27
186200	97	4.58763	27
186250	91	4.02198	24
186300	96	4.29167	17
186350	104	4.82692	18
186400	104	4.15385	20
186450	94	3.94681	29
186500	100	4.22	33
186550	101	4.67327	19
186600	99	3.92929	17
186650	100	3.67	18
186700	103	3.95146	20
186750	94	3.69149	28
186800	88	3.375	20
186850	103	3.81553	17
186900	105	4.24762	23
186950	103	4.02913	22
187000	103	4.20388	34
187050	106	4.13208	24
187100	93	3.95699	26
187150	100	3.48	23
187200	94	3.75532	30
187250	113	3.83186	37
187300	100	3.88	27
187350	86	3.90698	26
187400	100	4.2	26
187450	102	4.51961	23
187500	100	3.79	22
187550	113	4.46018	28
187600	98	3.39796	16
187650	93	4.24731	23
187700	94	4.35106	28
187750	100	4.68	23
187800	118	3.33898	16
187850	99	3.57576	18
187900	89	4.25843	19
187950	107	3.19626	15
188000	97	4.64948	18
188050	99	3.69697	24
188100	111	3.95495	29
188150	87	3.65517	17
188200	103	3.45631	24
188250	107	3.69159	22
188300	100	2.93	18
188350	104	4.06731	23
188400	92	3.11957	13
188450	103	3.69903	19
188500	101	3.27723	20
188550	104	3.96154	16
188600	107	4.66355	23
188650	101	4.9505	21
188700	95	4.32632	18
188750	92	3.79348	18
188800	108	3.63889	20
188850	96	4.46875	36
188900	106	3.91509	29
188950	96	3.29167	17
189000	106	4.13208	25
189050	102	3.91176	25
189100	93	3.74194	20
189150	110	4.29091	27
189200	93	3.35484	22
189250	89	3.88764	21
189300	96	3.72917	14
189350	105	3.90476	18
189400	90	3.41111	26
189450	97	3.25773	17
189500	95	3.71579	25
189550	95	3.55789	15
189600	108	4.87963	28
189650	100	3.89	19
189700	101	3.46535	18
189750	101	3.63366	20
189800	98	4.32653	22
189850	101	4.74257	21
189900	108	3.97222	28
189950	97	4.51546	27
190000	105	4.44762	19
