generation	Nc	average_age	max_age
179800	7513	3.94676	31
179850	7563	4.03292	44
179900	7580	4.01583	41
179950	7426	3.99852	35
180000	101	4.80198	26
180005	100	3.66	28
180010	102	3.78431	15
180015	101	4.05941	19
180020	93	3.46237	18
180025	103	3.76699	19
180030	97	4.3299	19
180035	111	3.47748	15
180040	103	3.57282	13
180045	108	3.39815	17
180050	93	3.31183	22
180100	96	3.88542	18
180150	96	4.53125	30
180200	97	4.13402	30
180250	102	3.43137	26
180300	109	3.50459	24
180350	101	3.9901	22
180400	91	3.51648	16
180450	98	4.0102	20
180500	103	3.93204	22
180550	102	3.88235	15
180600	107	3.86916	26
180650	97	4.09278	23
180700	102	3.78431	19
180750	109	3.44954	22
180800	101	3.83168	22
180850	85	4.64706	28
180900	89	3.82022	25
180950	100	4.29	17
181000	96	3.88542	24
181050	100	3.6	19
181100	98	4.31633	22
181150	96	3.53125	28
181200	92	3.70652	21
181250	113	5.17699	34
181300	91	4.7033	19
181350	101	5.0495	22
181400	101	4.18812	33
181450	96	3.34375	15
181500	99	4.76768	18
181550	111	3.78378	20
181600	97	4.06186	26
181650	97	4.62887	32
181700	104	3.51923	30
181750	107	4.27103	39
181800	110	4.04545	17
181850	107	4.24299	17
181900	100	3.59	19
181950	99	4.35354	22
182000	111	3.91892	23
182050	102	4.13725	17
182100	103	4.63107	43
182150	91	3.81319	16
182200	107	4.00935	23
182250	96	3.8125	19
182300	103	3.98058	19
182350	101	3.77228	16
182400	101	4.11881	14
182450	95	4.25263	19
182500	100	3.55	21
182550	106	3.83962	21
182600	99	4.05051	24
182650	97	3.80412	28
182700	90	4.72222	22
182750	101	3.53465	21
182800	105	4.25714	21
182850	90	2.8	20
182900	110	3.55455	18
182950	91	3.51648	34
183000	111	3.48649	33
183050	99	4.09091	21
183100	101	4.18812	25
183150	96	4.86458	19
183200	106	3.5	20
183250	92	3.31522	18
183300	108	3.71296	17
183350	99	4.12121	20
183400	100	4.63	29
183450	101	3.65347	25
183500	97	3.73196	19
183550	97	4.63918	35
183600	97	3.65979	22
183650	102	4.11765	20
183700	87	3.86207	23
183750	93	4.12903	16
183800	102	4.17647	25
183850	103	3.13592	26
183900	103	3.8932	28
183950	99	3.74747	23
184000	96	3.54167	19
184050	98	3.81633	23
184100	97	3.37113	25
184150	101	4.0099	22
184200	108	3.44444	20
184250	104	5.16346	28
184300	104	3.07692	19
184350	99	4.82828	28
184400	94	3.68085	16
184450	103	4.90291	21
184500	103	3.84466	23
184550	95	3.68421	29
184600	104	4.10577	30
184650	93	5.01075	25
184700	95	3.69474	16
184750	84	3.65476	24
184800	108	4.25926	32
184850	99	3.71717	21
184900	103	4.08738	24
184950	113	4.21239	42
185000	102	3.38235	21
185050	95	4.27368	16
185100	100	3.92	22
185150	93	3.70968	15
185200	104	4.82692	34
185250	103	3.38835	23
185300	105	4.1619	20
185350	93	4.60215	30
185400	112	4.05357	21
185450	106	3.28302	15
185500	99	4.45455	35
185550	91	4.92308	24
185600	99	3.79798	25
185650	95	3.41053	16
185700	101	4.39604	20
185750	101	3.61386	21
185800	101	4.90099	24
185850	107	3.76636	29
185900	99	3.41414	16
185950	96	4.41667	23
186000	85	3.24706	27
186050	107	3.93458	22
186100	100	3.4	19
186150	93	4.77419	27
186200	108	4.01852	24
186250	97	4.64948	29
186300	103	4.29126	22
186350	105	3.71429	23
186400	103	4.27184	23
186450	100	4.17	21
186500	98	3.97959	18
186550	104	4.05769	18
186600	92	4.32609	26
186650	97	3.96907	28
186700	93	3.88172	26
186750	103	3.53398	22
186800	98	4.16327	18
186850	95	4.70526	18
186900	98	3.95918	23
186950	113	4.0354	26
187000	107	4.13084	31
187050	92	3.45652	15
187100	91	3.91209	20
187150	100	3.91	29
187200	94	3.82979	21
187250	91	4.0989	23
187300	100	3.42	21
187350	104	4.05769	19
187400	102	4.36275	32
187450	107	4.30841	20
187500	98	4.17347	30
187550	95	3.69474	23
187600	89	3.93258	17
187650	104	3.65385	20
187700	98	3.90816	20
187750	112	3.80357	18
187800	98	3.63265	14
187850	104	2.97115	15
187900	98	4.70408	29
187950	89	4.03371	24
188000	93	3.70968	24
188050	96	5.09375	33
188100	96	2.79167	10
188150	100	4.54	24
188200	106	4.13208	21
188250	111	4.9009	32
188300	105	4.11429	21
188350	101	4.18812	27
188400	110	4.93636	30
188450	97	4.07216	22
188500	98	4.07143	23
188550	115	4.08696	23
188600	103	4.12621	19
188650	94	3.98936	19
188700	80	4.225	21
188750	89	4.20225	22
188800	107	4.13084	23
188850	107	4.96262	23
188900	101	4.51485	24
188950	104	3.61538	20
189000	96	4.59375	22
189050	102	3.5098	21
189100	92	4.56522	19
189150	89	3.2809	13
189200	106	4.36792	19
189250	103	4.93204	24
189300	106	3.93396	16
189350	106	3.66038	16
189400	106	3.9717	17
189450	105	3.49524	20
189500	102	3.12745	16
189550	90	3.57778	15
189600	95	3.78947	17
189650	103	2.95146	16
189700	100	3.58	18
189750	101	4.13861	15
189800	91	3.53846	36
189850	91	4.10989	21
189900	101	3.13861	16
189950	100	3.92	19
190000	95	3.95789	19
