generation	pedigree_id	age
179800	761089708	0
179800	761087051	0
179800	761087961	0
179800	761089885	0
179800	761088618	0
179800	761088203	0
179800	761089321	0
179800	761086079	0
179800	761086780	0
179800	761088672	0
179800	761086095	0
179800	761086882	0
179800	761086428	0
179800	761087341	0
179800	761087927	0
179800	761089817	0
179800	761089843	0
179800	761088122	0
179800	761088209	0
179800	761088826	0
179800	761089649	0
179800	761088943	0
179800	761086191	0
179800	761086526	0
179800	761087649	0
179800	761085995	0
179800	761089256	0
179800	761086335	0
179800	761086100	0
179800	761086152	0
179800	761088927	0
179800	761086713	0
179800	761087925	0
179800	761088974	0
179800	761087694	0
179800	761086465	0
179800	761088771	0
179800	761087416	0
179800	761086613	0
179800	761086560	0
179800	761089588	0
179800	761086466	0
179800	761089195	0
179800	761088805	0
179800	761087137	0
179800	761087143	0
179800	761089073	0
179800	761087791	0
179800	761086707	0
179800	761089475	0
179800	761088347	0
179800	761086124	0
179800	761088559	0
179800	761086021	0
179800	761089666	0
179800	761088009	0
179800	761087492	0
179800	761089851	0
179800	761086920	0
179800	761087860	0
179800	761089536	0
179800	761089717	0
179800	761089953	0
179800	761087557	0
179800	761087155	0
179800	761086214	0
179800	761085925	0
179800	761088916	0
179800	761087826	0
179800	761088469	0
179800	761089890	0
179800	761088779	0
179800	761089586	0
179800	761087283	0
179800	761087149	0
179800	761088992	0
179800	761089372	0
179800	761088841	0
179800	761089880	0
179800	761088849	0
179800	761086312	0
179800	761086435	0
179800	761087656	0
179800	761089412	0
179800	761088915	0
179800	761089113	0
179800	761085916	0
179800	761088222	0
179800	761089827	0
179800	761087056	0
179800	761086987	0
179800	761089719	0
179800	761087224	0
179800	761086043	0
179800	761089858	0
179800	761086490	0
179800	761089882	0
179800	761087884	0
179800	761087291	0
179800	761086891	0
179850	761298138	0
179850	761299217	0
179850	761300837	0
179850	761301058	0
179850	761298342	0
179850	761297475	0
179850	761298912	0
179850	761297404	0
179850	761300172	0
179850	761300559	0
179850	761299767	0
179850	761297843	0
179850	761300488	0
179850	761298780	0
179850	761298606	0
179850	761298457	0
179850	761300827	0
179850	761298821	0
179850	761299547	0
179850	761300264	0
179850	761300409	0
179850	761300121	0
179850	761298569	0
179850	761299139	0
179850	761299328	0
179850	761300221	0
179850	761300004	0
179850	761297999	0
179850	761297487	0
179850	761301459	0
179850	761299622	0
179850	761299338	0
179850	761300185	0
179850	761299481	0
179850	761298316	0
179850	761297914	0
179850	761299513	0
179850	761298537	0
179850	761299142	0
179850	761298689	0
179850	761298585	0
179850	761298310	0
179850	761299569	0
179850	761297649	0
179850	761300029	0
179850	761297790	0
179850	761299459	0
179850	761301347	0
179850	761300132	0
179850	761299645	0
179850	761297713	0
179850	761297903	0
179850	761301320	0
179850	761298929	0
179850	761297808	0
179850	761298304	0
179850	761300915	0
179850	761298673	0
179850	761299940	0
179850	761300850	0
179850	761297628	0
179850	761298957	0
179850	761300211	0
179850	761300901	0
179850	761300684	0
179850	761297356	0
179850	761300958	0
179850	761297513	0
179850	761298870	0
179850	761297937	0
179850	761297886	0
179850	761299697	0
179850	761298942	0
179850	761299415	0
179850	761300322	0
179850	761299504	0
179850	761299818	0
179850	761298130	0
179850	761298391	0
179850	761300808	0
179850	761298684	0
179850	761298792	0
179850	761299301	0
179850	761301291	0
179850	761299283	0
179850	761300126	0
179850	761300219	0
179850	761300135	0
179850	761299757	0
179850	761299684	0
179850	761301234	0
179850	761298556	0
179850	761299149	0
179850	761298486	0
179850	761299438	0
179850	761298641	0
179850	761300200	0
179850	761301041	0
179850	761299960	0
179850	761297645	0
179900	761510027	0
179900	761512756	0
179900	761511886	0
179900	761512987	0
179900	761511671	0
179900	761509143	0
179900	761513138	0
179900	761512578	0
179900	761513084	0
179900	761510153	0
179900	761511133	0
179900	761510922	0
179900	761509456	0
179900	761512237	0
179900	761511993	0
179900	761512742	0
179900	761510417	0
179900	761511049	0
179900	761510133	0
179900	761510654	0
179900	761509126	0
179900	761509612	0
179900	761511534	0
179900	761511111	0
179900	761509643	0
179900	761509679	0
179900	761509548	0
179900	761510611	0
179900	761511758	0
179900	761510506	0
179900	761510867	0
179900	761509040	0
179900	761510617	0
179900	761512964	0
179900	761510680	0
179900	761509788	0
179900	761512396	0
179900	761511745	0
179900	761511702	0
179900	761512652	0
179900	761510669	0
179900	761512132	0
179900	761512285	0
179900	761512063	0
179900	761509222	0
179900	761513073	0
179900	761509360	0
179900	761511577	0
179900	761511490	0
179900	761509279	0
179900	761509608	0
179900	761512766	0
179900	761511544	0
179900	761510714	0
179900	761512813	0
179900	761511451	0
179900	761511683	0
179900	761511289	0
179900	761509979	0
179900	761511434	0
179900	761511013	0
179900	761511895	0
179900	761511967	0
179900	761513017	0
179900	761510087	0
179900	761510509	0
179900	761509501	0
179900	761509415	0
179900	761509853	0
179900	761512007	0
179900	761511139	0
179900	761510972	0
179900	761509443	0
179900	761513104	0
179900	761511575	0
179900	761509294	0
179900	761511105	0
179900	761509413	0
179900	761511904	0
179900	761509216	0
179900	761510956	0
179900	761509471	0
179900	761512505	0
179900	761512421	0
179900	761509462	0
179900	761511339	0
179900	761509743	0
179900	761510201	0
179900	761510118	0
179900	761510592	0
179900	761509327	0
179900	761509044	0
179900	761509309	0
179900	761510655	0
179900	761512189	0
179900	761511704	0
179900	761509272	0
179900	761511513	0
179900	761509120	0
179900	761512587	0
179950	761723669	0
179950	761721838	0
179950	761723338	0
179950	761722174	0
179950	761722018	0
179950	761722826	0
179950	761724347	0
179950	761721985	0
179950	761724104	0
179950	761721244	0
179950	761720936	0
179950	761722347	0
179950	761720363	0
179950	761723297	0
179950	761721651	0
179950	761721001	0
179950	761722783	0
179950	761723132	0
179950	761721282	0
179950	761722707	0
179950	761722395	0
179950	761721400	0
179950	761720358	0
179950	761721033	0
179950	761723872	0
179950	761722072	0
179950	761722902	0
179950	761723266	0
179950	761721736	0
179950	761720962	0
179950	761721370	0
179950	761721015	0
179950	761723617	0
179950	761723282	0
179950	761721753	0
179950	761722420	0
179950	761723246	0
179950	761720884	0
179950	761722610	0
179950	761724276	0
179950	761720349	0
179950	761723096	0
179950	761723488	0
179950	761723061	0
179950	761723852	0
179950	761723384	0
179950	761722097	0
179950	761724359	0
179950	761720821	0
179950	761723374	0
179950	761723468	0
179950	761721697	0
179950	761724393	0
179950	761723015	0
179950	761723892	0
179950	761723173	0
179950	761721136	0
179950	761722263	0
179950	761721165	0
179950	761723226	0
179950	761724164	0
179950	761724162	0
179950	761720645	0
179950	761721022	0
179950	761722899	0
179950	761723086	0
179950	761721489	0
179950	761722583	0
179950	761723908	0
179950	761722682	0
179950	761721864	0
179950	761720810	0
179950	761722092	0
179950	761720331	0
179950	761721576	0
179950	761720673	0
179950	761722782	0
179950	761720889	0
179950	761722273	0
179950	761723129	0
179950	761723381	0
179950	761721602	0
179950	761721200	0
179950	761722942	0
179950	761723412	0
179950	761720534	0
179950	761723747	0
179950	761724402	0
179950	761722860	0
179950	761720470	0
179950	761720364	0
179950	761720476	0
179950	761723506	0
179950	761721992	0
179950	761721198	0
179950	761721794	0
179950	761721717	0
179950	761721012	0
179950	761722966	0
179950	761721463	0
180000	761932931	0
180000	761932902	0
180000	761932909	0
180000	761932940	0
180000	761932942	0
180000	761932913	0
180000	761932916	0
180000	761932927	0
180000	761932898	0
180000	761932900	0
180000	761932920	0
180000	761932908	0
180000	761932912	0
180000	761932911	0
180000	761932919	0
180000	761932939	0
180000	761932928	0
180000	761932903	0
180000	761932938	0
180000	761932945	0
180000	761932936	0
180000	761932918	0
180000	761932932	0
180000	761932933	0
180000	761932922	0
180000	761932895	0
180000	761932896	0
180000	761932925	0
180000	761932924	0
180000	761932930	0
180000	761932905	0
180000	761932921	0
180000	761932941	0
180000	761932937	0
180000	761932917	0
180000	761932923	0
180000	761932926	0
180000	761932906	0
180000	761932914	0
180000	761932899	0
180000	761932910	0
180000	761932934	0
180000	761932943	0
180000	761932915	0
180000	761932944	0
180000	761932946	0
180000	761932935	0
180000	761932929	0
180000	761932897	0
180000	761932907	0
180000	761932904	0
180000	761932901	0
180005	761933233	0
180005	761933199	0
180005	761933192	0
180005	761933231	0
