generation	Nc
179800	4195
179850	4223
179900	4378
179950	4208
180000	57
180005	65
180010	52
180015	56
180020	112
180025	108
180030	122
180035	107
180040	103
180045	121
180050	111
180100	111
180150	104
180200	107
180250	108
180300	105
180350	112
180400	125
180450	97
180500	96
180550	108
180600	108
180650	86
180700	107
180750	125
180800	109
180850	116
180900	111
180950	110
181000	105
181050	95
181100	105
181150	106
181200	109
181250	110
181300	105
181350	118
181400	103
181450	125
181500	135
181550	105
181600	79
181650	100
181700	130
181750	105
181800	113
181850	103
181900	119
181950	125
182000	112
182050	114
182100	118
182150	104
182200	114
182250	101
182300	114
182350	103
182400	107
182450	105
182500	98
182550	138
182600	119
182650	85
182700	108
182750	114
182800	125
182850	112
182900	120
182950	137
183000	110
183050	112
183100	136
183150	119
183200	98
183250	118
183300	118
183350	115
183400	128
183450	118
183500	117
183550	100
183600	127
183650	106
183700	107
183750	96
183800	110
183850	115
183900	116
183950	129
184000	104
184050	106
184100	107
184150	113
184200	128
184250	123
184300	129
184350	124
184400	113
184450	119
184500	105
184550	130
184600	132
184650	104
184700	111
184750	121
184800	113
184850	97
184900	97
184950	125
185000	101
185050	124
185100	99
185150	113
185200	137
185250	99
185300	103
185350	118
185400	115
185450	107
185500	129
185550	111
185600	92
185650	116
185700	133
185750	113
185800	114
185850	133
185900	122
185950	111
186000	104
186050	103
186100	119
186150	94
186200	101
186250	139
186300	104
186350	112
186400	101
186450	118
186500	124
186550	110
186600	108
186650	114
186700	116
186750	135
186800	114
186850	122
186900	124
186950	101
187000	106
187050	105
187100	79
187150	94
187200	119
187250	125
187300	115
187350	114
187400	119
187450	122
187500	104
187550	102
187600	107
187650	100
187700	103
187750	136
187800	111
187850	111
187900	114
187950	128
188000	119
188050	121
188100	101
188150	119
188200	120
188250	112
188300	121
188350	112
188400	107
188450	100
188500	116
188550	97
188600	114
188650	133
188700	124
188750	118
188800	137
188850	95
188900	128
188950	102
189000	116
189050	127
189100	130
189150	113
189200	113
189250	117
189300	112
189350	109
189400	103
189450	119
189500	103
189550	129
189600	122
189650	103
189700	117
189750	114
189800	111
189850	95
189900	131
189950	106
190000	96
