generation	Nc	average_age	max_age
179800	7442	4.00081	42
179850	7522	3.9431	41
179900	7435	3.96853	39
179950	7492	3.98865	45
180000	93	4.07527	14
180005	103	4.06796	19
180010	100	4.48	24
180015	109	4.3578	29
180020	99	4.41414	22
180025	91	3.86813	20
180030	102	3.68627	18
180035	100	4.49	23
180040	103	4.31068	24
180045	85	5.05882	19
180050	105	4.93333	24
180100	92	4.61957	24
180150	98	3.40816	21
180200	106	3.42453	16
180250	91	3.72527	22
180300	107	3.88785	32
180350	100	4.53	31
180400	95	3.62105	21
180450	105	4.46667	23
180500	103	4.34951	24
180550	96	4.22917	19
180600	104	3.85577	20
180650	101	4.28713	26
180700	103	4.41748	28
180750	101	3.88119	22
180800	102	3.5098	22
180850	99	4.59596	25
180900	100	3.91	21
180950	96	3.15625	21
181000	96	4.36458	26
181050	97	3.61856	23
181100	109	4.34862	22
181150	98	3.82653	23
181200	97	3.85567	21
181250	96	3.17708	13
181300	106	4.26415	22
181350	98	3.9898	34
181400	101	3.88119	20
181450	100	3.96	20
181500	90	3.97778	16
181550	98	4.2551	21
181600	103	3.26214	20
181650	102	3.82353	28
181700	88	4.61364	19
181750	90	3.87778	26
181800	111	3.43243	20
181850	100	4.52	20
181900	88	3.71591	17
181950	102	4.22549	31
182000	101	3.79208	23
182050	94	3.60638	33
182100	87	3.82759	26
182150	106	3.61321	21
182200	115	3.93913	16
182250	98	3.87755	18
182300	110	4.10909	15
182350	96	3.84375	18
182400	102	3.95098	25
182450	113	4.74336	26
182500	99	3.30303	29
182550	105	4.32381	25
182600	105	4.22857	18
182650	89	4.30337	33
182700	92	4.04348	20
182750	94	3.38298	22
182800	100	3.92	23
182850	102	3.92157	23
182900	107	3.28037	16
182950	103	4.28155	21
183000	99	3.13131	18
183050	110	4.19091	22
183100	102	4.10784	32
183150	105	3.24762	23
183200	97	3.53608	17
183250	103	3.70874	18
183300	93	3.51613	24
183350	98	3.76531	18
183400	98	4.16327	18
183450	112	4.07143	25
183500	98	4.20408	26
183550	103	3.85437	24
183600	102	4.69608	30
183650	101	3.65347	21
183700	105	4.04762	28
183750	96	4.52083	24
183800	116	2.93103	23
183850	97	3.73196	16
183900	107	4.31776	25
183950	99	4.0404	18
184000	103	4.38835	22
184050	97	4.05155	19
184100	97	3.91753	27
184150	108	4.37963	23
184200	106	3.81132	15
184250	95	4.73684	30
184300	93	4.77419	24
184350	100	4.18	32
184400	95	3.91579	14
184450	85	3.8	15
184500	107	3.79439	21
184550	100	3.68	16
184600	92	4.16304	17
184650	101	3.9901	18
184700	97	3.93814	23
184750	97	4.34021	18
184800	99	3.50505	29
184850	93	3.94624	22
184900	91	3.6044	22
184950	97	3.58763	38
185000	102	3.62745	17
185050	101	4.45545	41
185100	106	3.68868	15
185150	102	4.0098	24
185200	98	4.15306	35
185250	104	2.95192	15
185300	97	3.79381	18
185350	98	3.39796	19
185400	103	4.63107	39
185450	100	3.76	36
185500	92	3.01087	22
185550	89	3.69663	25
185600	94	3.02128	21
185650	106	3.89623	20
185700	97	3.49485	15
185750	103	3.41748	15
185800	106	3.48113	23
185850	89	3.52809	25
185900	102	3.65686	21
185950	97	3.36082	20
186000	85	4.28235	39
186050	108	4.64815	23
186100	102	3.92157	20
186150	84	4.69048	21
186200	99	3.70707	22
186250	93	4.1828	22
186300	98	4.30612	36
186350	100	3.53	22
186400	94	3.78723	15
186450	103	3.74757	18
186500	105	3.80952	23
186550	100	3.83	18
186600	96	4.13542	41
186650	96	3.79167	21
186700	99	4.31313	18
186750	88	2.96591	13
186800	108	3.28704	23
186850	102	3.88235	17
186900	99	4.09091	27
186950	104	5.10577	29
187000	102	3.86275	29
187050	99	4.46465	33
187100	96	4.63542	20
187150	110	4.86364	19
187200	104	2.93269	22
187250	88	4.70455	30
187300	94	2.61702	12
187350	96	3.46875	26
187400	108	3.66667	21
187450	104	3.96154	26
187500	89	3.97753	22
187550	100	4.02	21
187600	88	3.98864	26
187650	110	3.10909	16
187700	101	4.54455	29
187750	104	4.02885	30
187800	111	3.17117	15
187850	107	4.33645	28
187900	91	4.63736	17
187950	106	4.25472	20
188000	105	3.67619	22
188050	97	4.34021	25
188100	103	3.93204	23
188150	101	3.15842	19
188200	108	4.66667	24
188250	107	4.48598	26
188300	93	4.68817	31
188350	102	4.10784	26
188400	105	3.97143	24
188450	98	3.26531	17
188500	97	4.68041	47
188550	99	4.10101	26
188600	94	4.19149	22
188650	99	4.37374	29
188700	95	4.61053	27
188750	114	3.94737	22
188800	109	3.77982	17
188850	102	3.82353	17
188900	90	4.15556	19
188950	98	3.2449	22
189000	95	3.18947	14
189050	99	3.9697	31
189100	104	3.21154	19
189150	102	3.85294	22
189200	103	4.30097	34
189250	94	4.06383	22
189300	103	4.5534	20
189350	97	4.17526	22
189400	104	3.41346	16
189450	94	3.71277	16
189500	111	3.6036	21
189550	102	4.02941	20
189600	109	4.0367	18
189650	97	4.06186	22
189700	104	3.72115	23
189750	103	4.57282	26
189800	81	3.81481	15
189850	102	4.64706	26
189900	99	4.30303	24
189950	94	3.58511	15
190000	110	3.1	18
