generation	Nc	average_age	max_age
179800	7443	3.99973	51
179850	7458	3.98833	49
179900	7500	4.01147	35
179950	7549	3.93761	45
180000	102	4.73529	24
180005	96	3.98958	21
180010	97	3.42268	17
180015	97	3.74227	18
180020	107	3.97196	23
180025	104	4.46154	28
180030	109	4.07339	25
180035	105	4.07619	23
180040	95	4.15789	20
180045	104	4.33654	25
180050	102	3.93137	17
180100	104	4.25962	25
180150	112	3.65179	23
180200	112	3.79464	20
180250	101	4.14851	27
180300	98	4.28571	26
180350	101	4.85149	46
180400	105	4.1619	27
180450	88	4.52273	21
180500	95	4.01053	18
180550	107	3.57944	28
180600	106	4.01887	24
180650	95	4.16842	38
180700	97	3.46392	21
180750	100	4.11	22
180800	99	3.76768	17
180850	109	4.23853	20
180900	94	4.2766	21
180950	96	4.34375	19
181000	95	3.75789	13
181050	96	4.125	16
181100	98	3.62245	18
181150	102	4.05882	22
181200	97	4.49485	22
181250	93	4.02151	22
181300	100	3.63	14
181350	88	3.76136	20
181400	108	4.12963	24
181450	95	4.11579	20
181500	103	3.74757	23
181550	101	4.32673	35
181600	107	4.28037	33
181650	93	4.07527	24
181700	99	4.65657	24
181750	102	4.44118	42
181800	114	3.48246	22
181850	92	3.8587	17
181900	103	4.54369	19
181950	92	4.16304	27
182000	101	3.72277	19
182050	103	4.63107	24
182100	98	4.23469	19
182150	94	4.18085	29
182200	100	4.22	21
182250	94	4.02128	19
182300	101	3.76238	29
182350	102	4.18627	19
182400	100	3.38	23
182450	93	4.04301	41
182500	97	4.21649	23
182550	94	3.51064	19
182600	101	3.37624	18
182650	96	3.69792	17
182700	92	3.40217	18
182750	85	4.08235	27
182800	99	3.50505	17
182850	98	3.86735	20
182900	95	4.07368	23
182950	98	3.68367	19
183000	103	4.23301	25
183050	103	4.2233	23
183100	98	3.95918	17
183150	101	4.64356	24
183200	94	4.10638	20
183250	100	4.16	29
183300	96	3.91667	25
183350	103	4.90291	24
183400	95	3.90526	21
183450	93	3.4086	16
183500	101	3.59406	28
183550	103	4.83495	20
183600	99	3.9899	20
183650	92	3.97826	17
183700	107	4.04673	22
183750	99	3.13131	20
183800	118	3.76271	26
183850	100	4.57	25
183900	103	4.70874	32
183950	95	4.08421	32
184000	99	4.0303	36
184050	95	3.90526	19
184100	105	4.11429	25
184150	108	3.34259	18
184200	87	4.08046	31
184250	95	3.55789	26
184300	104	4.45192	21
184350	105	3.91429	21
184400	100	3.64	20
184450	113	4.0177	27
184500	98	3.68367	18
184550	103	4.12621	20
184600	99	3.73737	19
184650	97	3.96907	33
184700	104	4.69231	22
184750	97	3.56701	20
184800	103	3.03883	19
184850	109	3.59633	24
184900	77	3.05195	18
184950	102	4.28431	23
185000	101	4.0297	32
185050	87	3.74713	20
185100	97	3.63918	28
185150	90	3.67778	23
185200	92	3.96739	18
185250	104	3.42308	17
185300	111	4.18919	32
185350	87	3.56322	22
185400	102	4.21569	30
185450	101	4.0198	45
185500	105	3.09524	26
185550	91	2.98901	14
185600	99	4.21212	22
185650	105	4.37143	26
185700	102	4.04902	24
185750	97	3.72165	30
185800	94	4.06383	44
185850	96	4.44792	19
185900	98	4.31633	29
185950	104	4.59615	23
186000	118	4.0678	39
186050	100	4.15	24
186100	96	4.02083	29
186150	102	3.72549	24
186200	95	3.82105	24
186250	94	3.85106	18
186300	87	4.35632	31
186350	99	3.92929	25
186400	105	2.80952	14
186450	97	4.85567	24
186500	97	4.29897	28
186550	96	3.86458	26
186600	93	3.52688	16
186650	97	4.90722	23
186700	104	3.81731	16
186750	94	4.07447	18
186800	96	4.72917	18
186850	99	3.39394	16
186900	87	3.87356	24
186950	102	3.92157	22
187000	96	3.78125	37
187050	104	3.97115	25
187100	87	3.67816	20
187150	104	4.32692	26
187200	103	3.78641	23
187250	95	3.92632	24
187300	98	3.87755	32
187350	101	4.49505	30
187400	100	4.17	25
187450	99	3.91919	22
187500	91	4.42857	57
187550	101	3.9505	22
187600	89	4.66292	31
187650	109	4.10092	26
187700	98	3.73469	23
187750	100	3.7	21
187800	103	3.68932	22
187850	94	4.24468	21
187900	100	4.34	27
187950	100	4.4	28
188000	94	4.79787	21
188050	100	4.08	21
188100	100	4.32	24
188150	104	3.02885	14
188200	106	3.71698	25
188250	94	3.28723	14
188300	104	3.66346	20
188350	104	4.625	24
188400	105	3.60952	15
188450	101	4.08911	26
188500	103	3.98058	19
188550	104	4.54808	18
188600	104	4.04808	25
188650	93	3.86022	21
188700	93	3.65591	16
188750	90	3.9	19
188800	100	3.97	15
188850	106	3.9717	18
188900	95	4.64211	26
188950	108	4.5	23
189000	92	3.34783	26
189050	98	3.87755	21
189100	93	4.10753	23
189150	101	3.73267	25
189200	103	4.07767	34
189250	100	4.1	17
189300	102	3.78431	31
189350	105	3.6381	18
189400	98	5.07143	20
189450	107	3.58879	26
189500	103	4.04854	25
189550	95	3.91579	35
189600	107	3.46729	21
189650	98	3.82653	18
189700	99	4.65657	26
189750	96	3.16667	18
189800	107	4.39252	16
189850	98	3.70408	23
189900	103	3.75728	14
189950	94	3.5	21
190000	102	4.31373	20
