generation	Nc	average_age	max_age
179800	7496	3.97425	43
179850	7518	4.03671	46
179900	7586	3.99288	42
179950	7587	3.98155	44
180000	83	5.09639	20
180005	101	4.13861	25
180010	105	3.91429	18
180015	114	4.20175	23
180020	104	4.54808	28
180025	107	4.42991	33
180030	97	5.17526	38
180035	101	4.08911	43
180040	101	3.86139	48
180045	101	4.63366	53
180050	98	5.03061	21
180100	103	4.76699	24
180150	97	3.21649	21
180200	106	4.18868	19
180250	99	4.06061	26
180300	97	3.97938	26
180350	88	4.14773	19
180400	99	4.09091	27
180450	99	4.9899	36
180500	110	3.55455	27
180550	96	4.77083	35
180600	104	3.84615	34
180650	91	3.71429	25
180700	111	4.00901	21
180750	106	4.29245	23
180800	102	3.95098	18
180850	103	3.97087	20
180900	90	4.8	27
180950	104	3.86538	22
181000	93	3.43011	15
181050	98	3.97959	18
181100	104	4.38462	25
181150	102	4.34314	30
181200	97	4.64948	39
181250	88	4.04545	27
181300	97	3.24742	18
181350	105	4.14286	20
181400	95	4.35789	36
181450	105	4.05714	28
181500	98	4.17347	24
181550	88	4.03409	20
181600	90	2.81111	15
181650	106	5.26415	32
181700	108	4.87963	27
181750	92	3.84783	23
181800	90	4.01111	37
181850	104	3.72115	25
181900	108	4.12963	20
181950	92	4.26087	19
182000	101	4.0495	22
182050	101	3.9703	23
182100	99	3.89899	14
182150	95	3.49474	16
182200	92	4.3913	35
182250	101	3.59406	19
182300	112	3.86607	33
182350	98	4.31633	21
182400	91	3.67033	22
182450	106	4.23585	22
182500	95	3.52632	14
182550	98	4.92857	24
182600	103	3.74757	18
182650	96	3.29167	23
182700	90	4.02222	24
182750	97	3.94845	22
182800	106	3.90566	18
182850	95	3.53684	22
182900	99	3.74747	26
182950	90	3.75556	27
183000	97	3.27835	36
183050	86	3.88372	16
183100	95	4.72632	23
183150	110	4.26364	24
183200	100	4.42	25
183250	93	3.90323	15
183300	95	4.38947	23
183350	107	4.41121	20
183400	97	3.13402	16
183450	105	4.12381	18
183500	106	3.5283	20
183550	94	4.32979	18
183600	99	3.60606	15
183650	96	4.39583	19
183700	99	3.51515	13
183750	97	3.54639	18
183800	103	3.95146	24
183850	83	3.55422	15
183900	107	3.64486	16
183950	99	3.9697	24
184000	87	4.83908	27
184050	96	4.14583	24
184100	104	4.44231	21
184150	99	4.56566	27
184200	95	4.23158	26
184250	105	4.80952	16
184300	88	4.05682	17
184350	100	3.03	18
184400	107	4.1028	17
184450	105	4.22857	20
184500	102	4.56863	29
184550	108	3.82407	20
184600	99	3.19192	20
184650	97	4.63918	16
184700	95	4.30526	31
184750	91	3.67033	22
184800	92	4.16304	17
184850	104	4.22115	26
184900	92	4.11957	20
184950	108	3.60185	27
185000	96	4.1875	22
185050	87	4.45977	26
185100	94	3.93617	22
185150	107	3.83178	27
185200	88	4.14773	39
185250	105	4.17143	29
185300	100	4.56	40
185350	97	3.80412	24
185400	94	3.90426	17
185450	103	3.71845	22
185500	99	3.91919	19
185550	100	3.91	29
185600	93	3.67742	19
185650	100	4.29	38
185700	101	3.67327	17
185750	102	4.63725	28
185800	100	3.78	17
185850	97	3.64948	17
185900	99	3.83838	22
185950	100	4.76	19
186000	100	3.86	21
186050	104	4	21
186100	100	3.58	18
186150	94	3.8617	25
186200	98	4.91837	37
186250	105	4.00952	19
186300	97	4.80412	23
186350	94	4	21
186400	108	4.59259	22
186450	98	3.67347	20
186500	106	3.82075	22
186550	97	4.48454	23
186600	111	3.89189	22
186650	110	4.16364	19
186700	97	3.69072	19
186750	93	3.84946	16
186800	98	3.61224	22
186850	103	3.28155	23
186900	92	3.95652	29
186950	100	3.62	29
187000	107	4.43925	30
187050	90	3.56667	18
187100	113	3.72566	23
187150	88	3.95455	19
187200	95	4.51579	26
187250	96	3.42708	17
187300	101	4.18812	20
187350	105	4.6381	42
187400	100	4.74	39
187450	95	4.11579	18
187500	96	4.10417	22
187550	94	3.85106	21
187600	97	4.65979	32
187650	108	4.49074	22
187700	103	4.01942	23
187750	96	4.14583	25
187800	97	3.82474	19
187850	89	3.39326	14
187900	97	2.85567	11
187950	90	4.25556	18
188000	101	3.65347	20
188050	95	3.96842	23
188100	99	4.0202	36
188150	102	4.34314	21
188200	99	3.63636	20
188250	100	4.5	25
188300	91	4.20879	22
188350	93	4.34409	30
188400	102	3.65686	19
188450	94	4.65957	38
188500	98	3.57143	22
188550	108	3.26852	16
188600	107	4.24299	24
188650	91	4.14286	17
188700	113	4.20354	23
188750	97	3.93814	20
188800	103	3.87379	31
188850	100	3.5	28
188900	94	3.74468	28
188950	101	3.63366	14
189000	95	4.02105	25
189050	100	4.95	25
189100	101	3.53465	20
189150	114	3.39474	14
189200	99	3.42424	21
189250	99	4.13131	27
189300	100	4.74	19
189350	106	3.87736	18
189400	113	4.09735	25
189450	96	4.05208	19
189500	100	4.49	20
189550	111	3.72072	20
189600	104	3.82692	19
189650	103	3.69903	22
189700	101	4.0396	18
189750	88	4.32955	35
189800	103	4.15534	22
189850	106	4.5283	23
189900	101	3.88119	26
189950	93	3.52688	19
190000	91	4.02198	23
