generation	Nc
179800	4180
179850	4318
179900	4197
179950	4291
180000	66
180005	56
180010	68
180015	50
180020	131
180025	103
180030	127
180035	103
180040	106
180045	117
180050	132
180100	109
180150	104
180200	119
180250	99
180300	86
180350	112
180400	112
180450	124
180500	98
180550	110
180600	108
180650	116
180700	101
180750	121
180800	124
180850	121
180900	96
180950	129
181000	127
181050	99
181100	111
181150	103
181200	106
181250	114
181300	102
181350	136
181400	116
181450	122
181500	114
181550	118
181600	92
181650	108
181700	107
181750	114
181800	97
181850	124
181900	124
181950	123
182000	119
182050	105
182100	115
182150	113
182200	109
182250	130
182300	110
182350	116
182400	111
182450	113
182500	128
182550	130
182600	129
182650	95
182700	101
182750	116
182800	112
182850	120
182900	116
182950	114
183000	114
183050	114
183100	116
183150	127
183200	112
183250	102
183300	100
183350	126
183400	119
183450	114
183500	124
183550	131
183600	119
183650	105
183700	110
183750	109
183800	106
183850	106
183900	115
183950	122
184000	112
184050	108
184100	116
184150	101
184200	113
184250	128
184300	112
184350	110
184400	120
184450	113
184500	96
184550	108
184600	119
184650	120
184700	115
184750	123
184800	126
184850	120
184900	113
184950	93
185000	131
185050	125
185100	109
185150	122
185200	117
185250	116
185300	114
185350	119
185400	125
185450	108
185500	112
185550	99
185600	126
185650	137
185700	90
185750	93
185800	105
185850	113
185900	80
185950	95
186000	121
186050	129
186100	114
186150	123
186200	103
186250	117
186300	110
186350	115
186400	112
186450	120
186500	102
186550	104
186600	124
186650	113
186700	112
186750	113
186800	113
186850	104
186900	110
186950	126
187000	123
187050	122
187100	91
187150	114
187200	94
187250	106
187300	148
187350	102
187400	112
187450	110
187500	108
187550	114
187600	113
187650	114
187700	109
187750	113
187800	131
187850	136
187900	129
187950	121
188000	101
188050	125
188100	127
188150	114
188200	105
188250	121
188300	111
188350	119
188400	105
188450	116
188500	109
188550	119
188600	104
188650	119
188700	102
188750	101
188800	106
188850	96
188900	140
188950	103
189000	106
189050	114
189100	126
189150	118
189200	142
189250	136
189300	115
189350	93
189400	108
189450	114
189500	127
189550	98
189600	103
189650	106
189700	115
189750	120
189800	99
189850	100
189900	104
189950	106
190000	100
