generation	Nc
179800	4130
179850	4312
179900	4304
179950	4132
180000	61
180005	50
180010	57
180015	59
180020	112
180025	123
180030	128
180035	98
180040	132
180045	110
180050	112
180100	104
180150	111
180200	102
180250	107
180300	116
180350	108
180400	127
180450	116
180500	116
180550	96
180600	107
180650	104
180700	130
180750	127
180800	113
180850	119
180900	105
180950	113
181000	103
181050	104
181100	107
181150	132
181200	135
181250	110
181300	108
181350	132
181400	122
181450	108
181500	103
181550	106
181600	133
181650	114
181700	91
181750	114
181800	113
181850	116
181900	125
181950	123
182000	137
182050	133
182100	101
182150	91
182200	127
182250	114
182300	141
182350	100
182400	106
182450	108
182500	122
182550	105
182600	117
182650	110
182700	120
182750	110
182800	102
182850	120
182900	105
182950	117
183000	104
183050	125
183100	104
183150	126
183200	97
183250	98
183300	121
183350	112
183400	103
183450	126
183500	117
183550	104
183600	117
183650	109
183700	111
183750	134
183800	118
183850	111
183900	99
183950	109
184000	100
184050	109
184100	123
184150	113
184200	145
184250	109
184300	110
184350	130
184400	138
184450	127
184500	125
184550	119
184600	120
184650	119
184700	103
184750	113
184800	103
184850	122
184900	125
184950	108
185000	121
185050	96
185100	128
185150	126
185200	96
185250	117
185300	115
185350	113
185400	97
185450	101
185500	119
185550	117
185600	120
185650	105
185700	111
185750	124
185800	111
185850	118
185900	107
185950	101
186000	117
186050	129
186100	122
186150	117
186200	141
186250	114
186300	102
186350	114
186400	105
186450	128
186500	120
186550	105
186600	110
186650	115
186700	124
186750	116
186800	114
186850	96
186900	120
186950	107
187000	105
187050	112
187100	91
187150	110
187200	117
187250	99
187300	113
187350	120
187400	121
187450	148
187500	112
187550	123
187600	115
187650	127
187700	116
187750	98
187800	126
187850	110
187900	102
187950	101
188000	113
188050	115
188100	90
188150	98
188200	112
188250	121
188300	131
188350	110
188400	114
188450	105
188500	119
188550	126
188600	111
188650	105
188700	125
188750	116
188800	121
188850	132
188900	103
188950	116
189000	122
189050	107
189100	104
189150	106
189200	101
189250	95
189300	106
189350	111
189400	98
189450	118
189500	109
189550	116
189600	108
189650	129
189700	123
189750	117
189800	91
189850	106
189900	113
189950	117
190000	115
