generation	Nc
179800	4199
179850	4210
179900	4226
179950	4276
180000	66
180005	34
180010	63
180015	65
180020	120
180025	132
180030	101
180035	128
180040	114
180045	116
180050	127
180100	100
180150	126
180200	105
180250	128
180300	122
180350	124
180400	114
180450	114
180500	112
180550	127
180600	109
180650	138
180700	91
180750	141
180800	106
180850	119
180900	112
180950	119
181000	111
181050	123
181100	105
181150	111
181200	112
181250	109
181300	101
181350	113
181400	115
181450	115
181500	115
181550	94
181600	99
181650	110
181700	106
181750	112
181800	116
181850	100
181900	123
181950	122
182000	132
182050	104
182100	107
182150	107
182200	101
182250	131
182300	123
182350	112
182400	134
182450	97
182500	126
182550	119
182600	130
182650	109
182700	128
182750	111
182800	126
182850	124
182900	106
182950	115
183000	116
183050	115
183100	139
183150	98
183200	121
183250	112
183300	99
183350	112
183400	113
183450	122
183500	110
183550	100
183600	120
183650	96
183700	101
183750	140
183800	116
183850	118
183900	127
183950	115
184000	118
184050	122
184100	117
184150	112
184200	109
184250	104
184300	119
184350	94
184400	123
184450	116
184500	116
184550	100
184600	113
184650	110
184700	111
184750	115
184800	102
184850	105
184900	126
184950	115
185000	108
185050	105
185100	110
185150	107
185200	118
185250	105
185300	107
185350	114
185400	121
185450	98
185500	99
185550	94
185600	102
185650	114
185700	110
185750	137
185800	95
185850	117
185900	94
185950	115
186000	90
186050	108
186100	95
186150	116
186200	110
186250	102
186300	127
186350	129
186400	94
186450	85
186500	94
186550	128
186600	133
186650	117
186700	121
186750	124
186800	101
186850	124
186900	128
186950	126
187000	104
187050	117
187100	117
187150	110
187200	110
187250	113
187300	98
187350	114
187400	126
187450	109
187500	105
187550	113
187600	120
187650	113
187700	123
187750	122
187800	111
187850	118
187900	102
187950	106
188000	112
188050	104
188100	117
188150	98
188200	120
188250	113
188300	111
188350	95
188400	125
188450	110
188500	117
188550	107
188600	110
188650	102
188700	117
188750	113
188800	99
188850	121
188900	104
188950	111
189000	113
189050	133
189100	112
189150	93
189200	104
189250	96
189300	90
189350	127
189400	98
189450	121
189500	108
189550	108
189600	110
189650	130
189700	104
189750	103
189800	104
189850	139
189900	96
189950	113
190000	108
