generation	pedigree_id	age
179800	337116593	2
179800	337121161	0
179800	337121691	0
179800	337119901	1
179800	337116193	3
179800	337114102	4
179800	337119440	1
179800	337110145	6
179800	337121132	0
179800	337112575	4
179800	337113740	4
179800	337116248	3
179800	337109600	6
179800	337102355	10
179800	337115488	3
179800	337101037	11
179800	337109008	6
179800	337113118	4
179800	337116691	2
179800	337117858	2
179800	337120042	1
179800	337121052	0
179800	337119639	1
179800	337108766	6
179800	337100267	11
179800	337119644	1
179800	337115851	3
179800	337115376	3
179800	337111180	5
179800	337109593	6
179800	337121658	0
179800	337117999	2
179800	337104502	9
179800	337121661	0
179800	337107429	7
179800	337117046	2
179800	337121333	0
179800	337118432	1
179800	337109149	6
179800	337118337	1
179800	337114302	4
179800	337119940	1
179800	337119160	1
179800	337117235	2
179800	337107382	7
179800	337116108	3
179800	337117028	2
179800	337107224	7
179800	337104252	9
179800	337096999	13
179800	337120847	0
179800	337111391	5
179800	337118200	1
179800	337120009	1
179800	337098253	12
179800	337098669	12
179800	337120502	0
179800	337114498	3
179800	337121362	0
179800	337117316	2
179800	337114823	3
179800	337119208	1
179800	337108988	6
179800	337110494	6
179800	337093237	15
179800	337102479	10
179800	337111297	5
179800	337118219	1
179800	337113370	4
179800	337113137	4
179800	337115873	3
179800	337120940	0
179800	337120791	0
179800	337089802	17
179800	337117993	2
179800	337121941	0
179800	337115732	3
179800	337120059	0
179800	337121952	0
179800	337120331	0
179800	337112508	4
179800	337116374	2
179800	337097051	13
179800	337114744	3
179800	337113887	4
179800	337121114	0
179800	337106090	8
179800	337101938	10
179800	337118512	1
179800	337114556	3
179800	337109574	6
179800	337118678	1
179800	337121782	0
179800	337109730	6
179800	337102500	10
179800	337120329	0
179800	337118638	1
179800	337119877	1
179800	337111300	5
179800	337107803	7
179850	337203476	6
179850	337212122	2
179850	337214282	0
179850	337191929	12
179850	337215612	0
179850	337196252	10
179850	337207788	4
179850	337193877	11
179850	337211406	2
179850	337212411	1
179850	337212469	1
179850	337210393	2
179850	337211930	2
179850	337210650	2
179850	337215755	0
179850	337210457	2
179850	337177671	20
179850	337215315	0
179850	337202595	7
179850	337212489	1
179850	337215297	0
179850	337196164	10
179850	337214615	0
179850	337201961	7
179850	337212324	1
179850	337215141	0
179850	337204973	5
179850	337211647	2
179850	337210818	2
179850	337199711	8
179850	337212976	1
179850	337207139	4
179850	337206303	5
179850	337215803	0
179850	337210620	2
179850	337208833	3
179850	337206382	5
179850	337184857	16
179850	337213001	1
179850	337213982	1
179850	337214114	0
179850	337204173	6
179850	337215784	0
179850	337200237	8
179850	337213420	1
179850	337188126	14
179850	337215144	0
179850	337190103	13
179850	337214002	1
179850	337210641	2
179850	337208463	3
179850	337210734	2
179850	337202169	7
179850	337215441	0
179850	337214353	0
179850	337211179	2
179850	337215308	0
179850	337212164	2
179850	337214679	0
179850	337191516	13
179850	337203440	6
179850	337211511	2
179850	337213323	1
179850	337204043	6
179850	337206145	5
179850	337205380	5
179850	337208806	3
179850	337207196	4
179850	337208529	3
179850	337211884	2
179850	337201573	7
179850	337193355	12
179850	337212480	1
179850	337214756	0
179850	337210329	2
179850	337210509	2
179850	337190029	13
179850	337202158	7
179850	337195119	11
179850	337215508	0
179850	337214377	0
179850	337201297	7
179850	337214503	0
179850	337208888	3
179850	337214163	0
179850	337212238	1
179850	337202309	7
179850	337215819	0
179850	337208300	4
179850	337207723	4
179850	337213287	1
179850	337197314	9
179850	337213091	1
179850	337211634	2
179850	337215301	0
179850	337185220	16
179850	337211427	2
179850	337193908	11
179850	337212309	1
179850	337210142	3
179900	337302165	4
179900	337299016	5
179900	337306427	1
179900	337309317	0
179900	337303467	3
179900	337296167	7
179900	337295562	7
179900	337307529	1
179900	337304745	2
179900	337303756	3
179900	337300053	5
179900	337308648	0
179900	337303228	3
179900	337300648	4
179900	337300397	4
179900	337306062	1
179900	337303171	3
179900	337298140	6
179900	337291779	9
179900	337302222	3
179900	337307965	0
179900	337303125	3
179900	337299803	5
179900	337298804	5
179900	337307937	0
179900	337291699	9
179900	337283677	13
179900	337305764	2
179900	337308397	0
179900	337303427	3
179900	337307443	1
179900	337298477	5
179900	337293551	8
179900	337308007	0
179900	337304322	2
179900	337308867	0
179900	337298447	6
179900	337308484	0
179900	337296874	6
179900	337280185	15
179900	337295768	7
179900	337303916	3
179900	337298274	6
179900	337309344	0
179900	337309576	0
179900	337296396	7
179900	337298584	5
179900	337306737	1
179900	337292835	9
179900	337305355	2
179900	337309290	0
179900	337309438	0
179900	337302193	3
179900	337296628	6
179900	337308840	0
179900	337301414	4
179900	337303710	3
179900	337289290	10
179900	337283792	13
179900	337285801	12
179900	337302129	4
179900	337308810	0
179900	337306385	1
179900	337305298	2
179900	337306183	1
179900	337293370	8
179900	337304202	2
179900	337297836	6
179900	337308394	0
179900	337303876	3
179900	337302312	3
179900	337297967	6
179900	337301407	4
179900	337283340	14
179900	337307728	1
179900	337302875	3
179900	337297182	6
179900	337306876	1
179900	337299543	5
179900	337306549	1
179900	337300334	4
179900	337305618	2
179900	337293554	8
179900	337301349	4
179900	337304701	2
179900	337290731	10
179900	337309370	0
179900	337306333	1
179900	337281080	15
179900	337304721	2
179900	337305340	2
179900	337291997	9
179900	337288839	11
179900	337298346	6
179900	337302683	3
179900	337280381	15
179900	337287306	11
179900	337302240	3
179900	337291457	9
179900	337303795	3
179950	337395851	3
179950	337385117	9
179950	337393719	4
179950	337378884	12
179950	337394827	4
179950	337390743	6
179950	337396320	3
179950	337376802	14
179950	337402137	0
179950	337400712	1
179950	337394679	4
179950	337402769	0
179950	337395868	3
179950	337395955	3
179950	337397681	2
179950	337395574	3
179950	337402328	0
179950	337399347	1
179950	337400570	1
179950	337402893	0
179950	337402059	0
179950	337388819	7
179950	337383145	10
179950	337396517	3
179950	337384217	10
179950	337394110	4
179950	337394230	4
179950	337398320	2
179950	337381703	11
179950	337389758	7
179950	337379722	12
179950	337374006	15
179950	337384288	10
179950	337400549	1
179950	337399711	1
179950	337399833	1
179950	337388347	7
179950	337388420	7
179950	337395933	3
179950	337392749	5
179950	337395976	3
179950	337402303	0
179950	337388378	7
179950	337397622	2
179950	337375886	14
179950	337394549	4
179950	337400604	1
179950	337401759	0
179950	337400648	1
179950	337397055	3
179950	337399742	1
179950	337393078	5
179950	337398616	2
179950	337390201	6
179950	337399142	2
179950	337390481	6
179950	337386670	8
179950	337382589	11
179950	337399318	1
179950	337401561	0
179950	337399184	2
179950	337402707	0
179950	337401292	0
179950	337380603	12
179950	337387546	8
179950	337402812	0
179950	337370555	17
179950	337394782	4
179950	337399748	1
179950	337401023	1
179950	337398701	2
179950	337399265	1
179950	337399610	1
179950	337399316	1
179950	337385828	9
179950	337400831	1
179950	337398061	2
179950	337401051	1
179950	337352808	26
179950	337402038	0
179950	337399996	1
179950	337391614	6
179950	337399614	1
179950	337390011	6
179950	337402347	0
179950	337378260	13
179950	337393712	4
179950	337388557	7
179950	337401312	0
179950	337391380	6
179950	337394856	4
179950	337394923	4
179950	337401609	0
179950	337386962	8
179950	337382002	11
179950	337394404	4
179950	337400430	1
179950	337402537	0
179950	337387032	8
179950	337389772	7
180000	337490448	3
180000	337494189	1
180000	337488737	4
180000	337484469	6
180000	337482178	8
180000	337485565	6
180000	337470221	14
180000	337489723	3
180000	337475265	11
180000	337467841	15
180000	337494883	1
180000	337487732	5
180000	337482610	7
180000	337485931	6
180000	337487196	5
180000	337484252	6
180000	337494461	1
180000	337480485	8
180000	337491070	3
180000	337493457	1
180000	337494101	1
180000	337484807	6
180000	337487590	5
180000	337489323	4
180000	337491608	2
180000	337488349	4
180000	337494114	1
180000	337491476	3
180000	337489943	3
180000	337492344	2
180000	337494372	1
180000	337490226	3
180000	337489119	4
180000	337469706	14
180000	337489816	3
180000	337495159	1
180000	337492361	2
180000	337484868	6
180000	337459341	20
180000	337494747	1
180000	337491119	3
180000	337492753	2
180000	337491604	2
180000	337494875	1
180000	337494126	1
180000	337462101	18
180000	337491744	2
180000	337489359	4
180000	337481619	8
180000	337489851	3
180000	337495171	1
180000	337489969	3
180000	337478552	10
180000	337488000	4
180000	337482607	7
180000	337491435	3
180000	337484000	7
180000	337494997	1
180000	337468964	15
180000	337485823	6
180000	337477829	10
180000	337493257	2
180000	337495069	1
180000	337485156	6
180000	337493973	1
180000	337472949	13
180000	337489725	3
180000	337492712	2
180000	337494318	1
180000	337490687	3
180000	337477703	10
180000	337493690	1
180000	337494814	1
180000	337490807	3
180000	337487633	5
180000	337493548	1
180000	337488385	4
180000	337482920	7
180000	337490819	3
180000	337462523	18
180000	337494681	1
180000	337491894	2
180000	337483776	7
180000	337492187	2
180000	337478305	10
180000	337494841	1
180000	337493967	1
180000	337471026	14
180000	337483126	7
180000	337488823	4
180000	337494610	1
180000	337489703	3
180000	337485753	6
180000	337490771	3
180000	337486313	5
180000	337480861	8
180000	337490471	3
180005	337495311	1
180005	337487590	10
180005	337492361	7
180005	337494461	6
180005	337489323	9
180005	337495282	2
180005	337495246	4
180005	337485753	11
180005	337468964	20
180005	337484868	11
180005	337484000	12
180005	337495245	4
180005	337495326	1
180005	337490226	8
180005	337494997	6
180005	337489851	8
180005	337495322	1
180005	337495345	0
180005	337490771	8
180005	337495171	6
180005	337495254	4
180005	337482920	12
180005	337495353	0
180005	337472949	18
180005	337495340	0
180005	337494126	6
180005	337495325	1
180005	337495266	3
180005	337495347	0
180005	337495265	3
180005	337495242	4
180005	337495356	0
180005	337494883	6
180005	337495354	0
180005	337480485	13
180005	337495319	1
180005	337482178	13
180005	337478552	15
180005	337485931	11
180005	337495312	1
180005	337495304	1
180005	337495302	2
180005	337495313	1
180005	337495307	1
180005	337495343	0
180005	337495301	2
180005	337495228	4
180005	337486313	10
180005	337489969	8
180005	337495344	0
180005	337495355	0
180005	337495350	0
180005	337495263	3
180005	337495247	4
180005	337494610	6
180005	337495251	4
180005	337493967	6
180005	337491435	8
180005	337493457	6
180005	337495328	1
180005	337492344	7
180005	337495281	3
180005	337495295	2
180005	337494814	6
180005	337495318	1
180005	337493257	7
180005	337495323	1
180005	337462523	23
180005	337495306	1
180005	337495260	3
180005	337495349	0
180005	337495342	0
180005	337495338	0
180005	337489703	8
180005	337462101	23
180005	337469706	19
180005	337491744	7
180005	337495272	3
180005	337482610	12
180005	337491070	8
180005	337495280	3
180005	337495341	0
180005	337489943	8
180005	337495335	1
180005	337489119	9
180005	337495305	1
180005	337495331	1
180005	337495321	1
180005	337494875	6
180005	337495348	0
180005	337487196	10
180005	337495310	1
180005	337495243	4
180005	337491894	7
180005	337495352	0
180005	337491119	8
180005	337495309	1
180005	337495284	2
180005	337495278	3
180005	337494114	6
180010	337495245	9
180010	337495326	6
180010	337495436	1
180010	337495328	6
180010	337485753	16
180010	337495433	1
180010	337495457	0
