generation	Nc
179800	4314
179850	4152
179900	4323
179950	4235
180000	54
180005	49
180010	58
180015	49
180020	106
180025	103
180030	117
180035	115
180040	141
180045	111
180050	95
180100	117
180150	99
180200	113
180250	119
180300	112
180350	110
180400	112
180450	124
180500	109
180550	110
180600	106
180650	117
180700	105
180750	108
180800	107
180850	108
180900	109
180950	105
181000	105
181050	118
181100	110
181150	104
181200	117
181250	119
181300	116
181350	122
181400	106
181450	119
181500	112
181550	119
181600	106
181650	104
181700	116
181750	116
181800	116
181850	105
181900	115
181950	110
182000	121
182050	113
182100	110
182150	130
182200	108
182250	94
182300	90
182350	139
182400	103
182450	110
182500	113
182550	115
182600	97
182650	131
182700	109
182750	122
182800	125
182850	116
182900	114
182950	114
183000	100
183050	111
183100	103
183150	134
183200	120
183250	109
183300	132
183350	107
183400	133
183450	114
183500	122
183550	103
183600	123
183650	119
183700	122
183750	119
183800	105
183850	113
183900	114
183950	93
184000	113
184050	102
184100	114
184150	120
184200	124
184250	101
184300	109
184350	100
184400	121
184450	101
184500	109
184550	112
184600	140
184650	128
184700	93
184750	133
184800	97
184850	103
184900	101
184950	115
185000	106
185050	104
185100	112
185150	124
185200	113
185250	77
185300	121
185350	114
185400	122
185450	108
185500	103
185550	126
185600	125
185650	113
185700	120
185750	132
185800	101
185850	108
185900	110
185950	125
186000	112
186050	112
186100	109
186150	107
186200	140
186250	98
186300	128
186350	98
186400	118
186450	114
186500	116
186550	109
186600	116
186650	114
186700	119
186750	113
186800	122
186850	111
186900	97
186950	100
187000	106
187050	115
187100	103
187150	106
187200	121
187250	111
187300	100
187350	117
187400	111
187450	123
187500	107
187550	116
187600	106
187650	123
187700	109
187750	104
187800	103
187850	114
187900	101
187950	108
188000	105
188050	140
188100	121
188150	106
188200	109
188250	97
188300	105
188350	134
188400	93
188450	121
188500	110
188550	139
188600	99
188650	111
188700	134
188750	123
188800	109
188850	115
188900	100
188950	119
189000	130
189050	122
189100	114
189150	103
189200	120
189250	142
189300	101
189350	113
189400	123
189450	108
189500	110
189550	92
189600	127
189650	113
189700	115
189750	119
189800	107
189850	105
189900	124
189950	114
190000	107
