generation	Nc	average_age	max_age
179800	7585	4.06737	38
179850	7507	3.98948	42
179900	7504	4.02172	45
179950	7568	3.99775	36
180000	106	5.43396	37
180005	112	4.72321	38
180010	97	5.41237	43
180015	103	3.81553	22
180020	105	4.12381	16
180025	106	4.39623	21
180030	98	4.04082	25
180035	116	4.25	30
180040	83	4.45783	21
180045	102	3.32353	18
180050	94	4.20213	19
180100	96	3.94792	34
180150	96	3.89583	19
180200	103	4.48544	30
180250	104	4.01923	21
180300	105	4.05714	25
180350	100	3.32	20
180400	103	4.66019	22
180450	98	4.37755	30
180500	95	5.07368	31
180550	102	4.80392	31
180600	103	4.42718	18
180650	97	3.70103	20
180700	90	3.48889	18
180750	102	3.37255	23
180800	86	4.2093	16
180850	95	4.56842	26
180900	94	3.74468	21
180950	101	3.36634	17
181000	105	3.48571	20
181050	103	3.94175	22
181100	96	3.8125	20
181150	92	4.1087	14
181200	99	4.05051	26
181250	97	4.39175	21
181300	112	4.3125	31
181350	99	4.12121	19
181400	97	3.76289	27
181450	103	3.70874	20
181500	101	4.37624	20
181550	100	3.35	27
181600	100	3.67	26
181650	103	4.24272	22
181700	102	4.41176	21
181750	95	3.89474	27
181800	97	4.03093	24
181850	98	4.61224	28
181900	96	4.48958	20
181950	104	3.60577	22
182000	98	3.83673	38
182050	93	4.08602	20
182100	103	3.36893	20
182150	102	4.97059	28
182200	101	4.71287	33
182250	100	3.86	24
182300	102	4.26471	37
182350	102	4.61765	19
182400	106	4.73585	25
182450	94	4.67021	24
182500	101	4.07921	20
182550	102	3.17647	24
182600	97	4.16495	35
182650	96	4.48958	25
182700	82	3.14634	16
182750	95	4.77895	37
182800	96	4.28125	24
182850	109	3.93578	21
182900	110	3.69091	20
182950	108	3.75	16
183000	96	4.48958	25
183050	98	4.20408	21
183100	92	4.18478	19
183150	98	3.47959	18
183200	103	3.90291	21
183250	82	3.63415	22
183300	98	3.76531	25
183350	93	3.54839	19
183400	93	4.26882	21
183450	90	4.02222	22
183500	101	3.86139	22
183550	100	3.24	24
183600	87	3.95402	16
183650	94	3.90426	16
183700	92	3.97826	20
183750	111	4.07207	25
183800	96	4.8125	19
183850	101	4.29703	15
183900	93	3.66667	30
183950	88	5.02273	21
184000	98	4.09184	20
184050	102	3.72549	19
184100	104	3.75	25
184150	102	3.95098	22
184200	106	3.48113	22
184250	100	5.08	28
184300	103	3.85437	23
184350	104	4.40385	26
184400	100	4.04	36
184450	97	3.70103	21
184500	95	4.82105	22
184550	103	4.41748	31
184600	103	3.39806	18
184650	98	4.73469	41
184700	101	3.42574	28
184750	93	4.27957	32
184800	117	3.82906	20
184850	108	3.96296	27
184900	95	4.37895	31
184950	97	4.15464	20
185000	93	3.50538	21
185050	90	4.05556	23
185100	95	4.70526	29
185150	103	4	20
185200	101	4.09901	30
185250	100	4.18	27
185300	98	3.88776	19
185350	107	3.65421	26
185400	104	4	28
185450	86	4.55814	20
185500	91	3.64835	21
185550	94	3.91489	30
185600	106	3.98113	21
185650	102	3.77451	24
185700	103	4.20388	25
185750	107	4.17757	24
185800	85	3.70588	23
185850	94	4.20213	25
185900	102	4.96078	25
185950	98	3.7551	25
186000	103	4.29126	20
186050	98	3.82653	29
186100	102	3.27451	14
186150	95	4	25
186200	89	3.98876	19
186250	92	4.18478	23
186300	103	4.73786	23
186350	100	3.56	18
186400	100	3.68	19
186450	98	3.92857	15
186500	95	4.14737	23
186550	106	3.78302	22
186600	109	4.37615	19
186650	110	3.86364	28
186700	104	4.04808	23
186750	96	3.3125	17
186800	86	4.94186	21
186850	95	5.04211	32
186900	100	5.03	25
186950	102	4.03922	19
187000	89	4.75281	24
187050	100	4.77	37
187100	105	4.28571	21
187150	98	3.60204	16
187200	95	3.77895	24
187250	104	4.31731	14
187300	104	3.67308	24
187350	95	3.72632	20
187400	104	3.25962	22
187450	97	3.90722	17
187500	104	4.08654	21
187550	99	3.78788	39
187600	101	4.25743	23
187650	92	4.51087	23
187700	92	3.69565	17
187750	90	3.96667	17
187800	90	3.66667	25
187850	99	3.76768	15
187900	97	4.51546	21
187950	107	3.84112	18
188000	97	4	28
188050	97	4.23711	18
188100	103	3.64078	24
188150	99	3.79798	27
188200	102	4.81373	21
188250	98	3.79592	19
188300	91	4.1978	19
188350	104	4.55769	30
188400	100	3.87	18
188450	110	3.60909	29
188500	98	3.93878	23
188550	93	4.93548	37
188600	86	4.36047	23
188650	95	3.36842	18
188700	94	4.35106	18
188750	94	3.57447	19
188800	103	3.35922	15
188850	101	4.78218	28
188900	97	4.7732	21
188950	108	3.57407	15
189000	99	3.88889	17
189050	99	3.61616	17
189100	90	3.57778	16
189150	94	3.78723	21
189200	106	4.01887	21
189250	93	3.91398	17
189300	96	3.79167	26
189350	110	4.20909	20
189400	102	3.64706	19
189450	107	3.37383	17
189500	100	4.7	32
189550	109	4.42202	26
189600	92	4.25	22
189650	102	4.08824	23
189700	103	4.13592	35
189750	100	4.72	34
189800	110	4.38182	30
189850	111	3.46847	23
189900	109	4.41284	26
189950	108	3.50926	24
190000	101	3.9604	28
