generation	Nc	average_age	max_age
179800	7397	3.99473	42
179850	7512	4.05205	42
179900	7508	3.98961	46
179950	7517	4.03898	41
180000	94	4.81915	15
180005	98	4.07143	20
180010	95	3.81053	21
180015	95	4.27368	21
180020	100	3.98	22
180025	98	3.7551	23
180030	101	4	22
180035	111	3.71171	15
180040	93	3.86022	15
180045	95	3.37895	17
180050	93	4.32258	21
180100	112	4.3125	22
180150	87	4.13793	21
180200	98	3.91837	28
180250	99	3.88889	18
180300	113	3.86726	18
180350	108	3.80556	18
180400	94	4.15957	20
180450	111	4.2973	19
180500	105	3.87619	29
180550	97	4.21649	17
180600	93	3.93548	18
180650	109	3.81651	16
180700	100	3.31	14
180750	91	4.64835	33
180800	96	4.82292	27
180850	94	4.05319	18
180900	98	5.11224	27
180950	102	3.68627	21
181000	96	3.65625	18
181050	101	3.56436	17
181100	108	4.28704	20
181150	86	4.09302	18
181200	98	3.23469	16
181250	112	4.10714	21
181300	105	4.32381	20
181350	107	3.81308	34
181400	106	3.78302	26
181450	97	4.18557	20
181500	100	3.89	23
181550	97	4.94845	30
181600	95	3.49474	20
181650	91	3.72527	23
181700	96	3.80208	22
181750	109	3.11009	24
181800	113	4.0708	26
181850	106	4.36792	22
181900	105	3.64762	29
181950	93	3.88172	21
182000	87	3.8046	23
182050	97	3.89691	19
182100	103	3.58252	28
182150	92	4.96739	19
182200	100	4.21	25
182250	98	3.60204	24
182300	106	4.00943	21
182350	100	3.59	18
182400	91	4.01099	19
182450	105	3.95238	25
182500	101	3.81188	21
182550	108	4.11111	20
182600	95	4.4	18
182650	97	3.94845	23
182700	102	3.56863	23
182750	112	4.47321	38
182800	98	4.62245	27
182850	97	3.58763	15
182900	106	3.42453	17
182950	108	3.66667	19
183000	97	3.49485	15
183050	103	3.46602	22
183100	102	4.46078	23
183150	99	4.08081	17
183200	108	3.87037	31
183250	92	3.52174	22
183300	93	3.35484	16
183350	83	3.59036	18
183400	111	3.62162	17
183450	98	3.97959	22
183500	103	5.27184	21
183550	102	4.16667	29
183600	95	4.35789	17
183650	96	4.59375	19
183700	104	3.85577	24
183750	104	4.40385	21
183800	97	3.3299	20
183850	101	4.69307	30
183900	105	4.04762	30
183950	108	5.01852	26
184000	109	3.89908	32
184050	108	3.61111	19
184100	106	4.21698	32
184150	95	3.77895	20
184200	103	4.66019	26
184250	105	4.20952	24
184300	99	3.71717	17
184350	99	3.52525	20
184400	95	4.61053	17
184450	96	4.05208	25
184500	95	3.52632	16
184550	107	3.64486	26
184600	109	4.26606	23
184650	105	4.4381	29
184700	103	4.1068	17
184750	105	3.98095	14
184800	104	4.58654	36
184850	100	3.96	22
184900	105	3.65714	16
184950	92	3.3913	13
185000	101	4.73267	24
185050	90	3.45556	19
185100	105	4.95238	29
185150	101	4.27723	27
185200	113	3.80531	19
185250	109	4.11927	24
185300	100	4.27	23
185350	108	3.27778	15
185400	102	3.88235	21
185450	110	4.27273	30
185500	94	4.53191	25
185550	99	3.90909	24
185600	101	3.85149	17
185650	100	5.43	23
185700	108	4.4537	19
185750	99	3.41414	19
185800	101	5.07921	33
185850	102	4.72549	29
185900	102	3.89216	15
185950	99	3.51515	19
186000	108	3.69444	17
186050	104	4.08654	29
186100	103	3.62136	18
186150	101	4.05941	22
186200	96	3.20833	20
186250	102	4.41176	24
186300	104	4.27885	20
186350	96	3.80208	25
186400	105	3.98095	18
186450	94	3.89362	24
186500	106	4.10377	32
186550	96	3.94792	36
186600	87	4.12644	18
186650	104	4.29808	19
186700	90	4.16667	16
186750	96	4.21875	25
186800	92	4.63043	34
186850	97	3.40206	19
186900	90	4.83333	22
186950	100	3.64	25
187000	107	3.93458	25
187050	96	3.875	18
187100	99	3.80808	16
187150	102	3.78431	19
187200	103	3.43689	18
187250	93	4.43011	19
187300	97	4.91753	26
187350	92	3.95652	18
187400	81	4.28395	24
187450	97	4.07216	34
187500	108	4.38889	24
187550	111	3.77477	20
187600	97	4.13402	22
187650	100	3.93	24
187700	97	4.01031	27
187750	97	4.15464	23
187800	94	4.26596	19
187850	97	4.54639	20
187900	101	4.55446	26
187950	97	3.56701	16
188000	105	3.41905	15
188050	101	3.50495	19
188100	98	4.84694	30
188150	99	4.44444	29
188200	84	4.46429	22
188250	103	4.42718	23
188300	100	3.35	20
188350	77	4.48052	32
188400	105	4.05714	20
188450	104	4.30769	29
188500	97	4.14433	44
188550	103	3.20388	21
188600	102	4.61765	30
188650	84	3.69048	15
188700	102	3.96078	23
188750	91	3.46154	23
188800	99	3.52525	14
188850	98	3.40816	18
188900	102	4.30392	19
188950	107	4.57009	22
189000	104	3.42308	18
189050	95	4.11579	24
189100	97	3.65979	16
189150	104	3.27885	17
189200	97	3.74227	23
189250	114	3.76316	32
189300	95	3.90526	17
189350	92	3.68478	19
189400	95	3.55789	21
189450	101	4.10891	18
189500	83	4.62651	30
189550	106	3.5	19
189600	99	3.81818	21
189650	98	4.44898	24
189700	106	3.53774	20
189750	113	3.62832	31
189800	105	4.12381	19
189850	95	3.58947	24
189900	106	3.85849	17
189950	109	4.13761	25
190000	99	4.47475	34
