generation	Nc	average_age	max_age
179800	7572	3.98877	36
179850	7500	3.97987	44
179900	7510	4.01332	42
179950	7552	3.97908	44
180000	99	4.50505	39
180005	102	4.69608	44
180010	105	4.26667	25
180015	90	4.48889	24
180020	100	3.97	22
180025	100	3.55	27
180030	99	3.9697	18
180035	106	4.68868	22
180040	108	4.90741	27
180045	91	4.34066	29
180050	96	3.40625	14
180100	101	3.78218	24
180150	108	3.32407	19
180200	109	3.18349	18
180250	102	4.7549	32
180300	106	4.0566	19
180350	99	4.26263	20
180400	94	3.82979	34
180450	102	4.36275	27
180500	102	3.5098	18
180550	107	3.88785	24
180600	97	3.13402	13
180650	85	4	23
180700	103	3.49515	25
180750	100	4.14	22
180800	96	3.52083	20
180850	93	3.82796	24
180900	102	3.80392	20
180950	106	3.46226	17
181000	98	3.76531	29
181050	103	4.36893	26
181100	103	4.58252	28
181150	98	4.4898	22
181200	95	3.71579	21
181250	95	3.65263	22
181300	93	4.04301	41
181350	88	4.98864	26
181400	94	4.68085	25
181450	99	3.26263	23
181500	93	4.58065	19
181550	90	3.91111	21
181600	96	3.33333	19
181650	96	3.88542	25
181700	100	3.36	16
181750	107	4.17757	17
181800	103	3.69903	15
181850	117	4.22222	22
181900	95	3.86316	21
181950	95	3.72632	25
182000	96	3.79167	43
182050	97	4.92784	30
182100	103	3.35922	23
182150	92	4.34783	21
182200	102	4.43137	22
182250	97	4.16495	19
182300	95	3.71579	16
182350	100	4.02	33
182400	93	4.8172	37
182450	108	3.76852	18
182500	111	3.45045	20
182550	93	4.3871	24
182600	104	3.57692	23
182650	101	3.35644	20
182700	107	4.05607	20
182750	99	4.25253	20
182800	107	3.68224	21
182850	101	3.90099	23
182900	91	3.69231	32
182950	103	3.74757	17
183000	103	4.04854	20
183050	95	3.54737	17
183100	97	4.23711	31
183150	107	3.90654	22
183200	92	4.3913	33
183250	101	4.44554	20
183300	102	4	20
183350	100	4.15	17
183400	90	3.55556	28
183450	90	3.88889	37
183500	103	4.2233	25
183550	101	4.62376	26
183600	101	3.92079	22
183650	99	4.78788	26
183700	95	4.43158	27
183750	94	3.46809	21
183800	97	3.97938	26
183850	96	3.875	20
183900	102	3.98039	24
183950	98	4.30612	22
184000	108	3.61111	22
184050	96	3.82292	22
184100	101	4.06931	19
184150	102	4.28431	26
184200	100	3.74	18
184250	92	3.96739	25
184300	97	4.01031	28
184350	98	3.73469	16
184400	103	3.17476	25
184450	99	4.29293	30
184500	104	3.63462	20
184550	102	3.06863	12
184600	109	3.2844	17
184650	112	4.16071	19
184700	90	4.43333	25
184750	95	3.92632	19
184800	104	3.97115	21
184850	94	4.3617	22
184900	108	3.67593	34
184950	106	4.71698	28
185000	102	3.83333	29
185050	92	3.47826	18
185100	113	3.97345	31
185150	97	4.34021	26
185200	97	3.80412	33
185250	108	3.83333	19
185300	107	3.37383	18
185350	100	3.57	19
185400	96	4.52083	20
185450	90	3.88889	17
185500	111	4.03604	20
185550	96	4.42708	18
185600	108	3.37037	17
185650	103	4.25243	20
185700	92	4.03261	27
185750	89	3.89888	15
185800	100	3.94	18
185850	103	4.2233	23
185900	103	3.59223	23
185950	103	3.4466	18
186000	97	3.71134	25
186050	104	3.60577	18
186100	100	3.4	21
186150	98	4.2551	21
186200	101	3.89109	22
186250	102	4.53922	25
186300	92	2.84783	16
186350	110	4.37273	23
186400	103	4.32039	29
186450	100	3.94	24
186500	91	4.23077	23
186550	82	3.57317	19
186600	109	3.56881	21
186650	107	3.27103	15
186700	107	3.73832	22
186750	109	4.43119	23
186800	102	3.23529	29
186850	94	4.52128	16
186900	99	4.53535	27
186950	100	4.23	19
187000	90	3.6	17
187050	106	3.93396	17
187100	106	3.46226	14
187150	94	3.28723	16
187200	102	3.27451	20
187250	97	4.52577	22
187300	111	4.42342	34
187350	107	4	22
187400	101	3.84158	16
187450	102	4.26471	18
187500	88	4.375	18
187550	95	3.25263	14
187600	104	3.67308	23
187650	96	3.90625	20
187700	106	4.04717	22
187750	114	3.79825	22
187800	105	4.06667	20
187850	90	4.61111	33
187900	94	4.60638	22
187950	100	3.83	16
188000	103	4.16505	20
188050	92	4.11957	24
188100	101	4.33663	20
188150	98	4.06122	17
188200	107	3.98131	19
188250	100	3.55	16
188300	102	4.16667	25
188350	96	3.8125	15
188400	106	4.46226	24
188450	110	3.01818	16
188500	101	3.9604	22
188550	99	3.81818	22
188600	106	4.37736	18
188650	99	4.41414	20
188700	100	4.47	26
188750	100	3.17	14
188800	111	3.85586	29
188850	86	4	18
188900	102	3.4902	24
188950	101	3.22772	13
189000	99	3.67677	24
189050	107	3.1215	16
189100	107	3.51402	17
189150	105	4.48571	21
189200	92	4.21739	25
189250	100	4.71	27
189300	95	4.14737	28
189350	106	4.06604	21
189400	107	4.14953	23
189450	92	4.41304	40
189500	93	3.31183	18
189550	109	4.0367	32
189600	97	3.7732	18
189650	103	4.18447	25
189700	88	3.72727	19
189750	99	4.42424	24
189800	92	4.06522	18
189850	105	3.79048	19
189900	95	3.43158	23
189950	107	4.14019	23
190000	94	4.26596	34
