generation	Nc
179800	4223
179850	4331
179900	4249
179950	4182
180000	60
180005	57
180010	49
180015	67
180020	120
180025	126
180030	105
180035	103
180040	110
180045	115
180050	129
180100	106
180150	107
180200	101
180250	120
180300	101
180350	106
180400	120
180450	132
180500	122
180550	96
180600	95
180650	97
180700	126
180750	111
180800	116
180850	99
180900	100
180950	126
181000	116
181050	118
181100	113
181150	111
181200	114
181250	128
181300	102
181350	116
181400	102
181450	134
181500	111
181550	107
181600	100
181650	119
181700	106
181750	113
181800	113
181850	109
181900	111
181950	129
182000	103
182050	111
182100	103
182150	119
182200	97
182250	102
182300	91
182350	101
182400	110
182450	111
182500	113
182550	128
182600	122
182650	108
182700	128
182750	122
182800	111
182850	112
182900	121
182950	95
183000	121
183050	114
183100	113
183150	134
183200	113
183250	122
183300	113
183350	126
183400	115
183450	121
183500	125
183550	110
183600	133
183650	124
183700	100
183750	136
183800	112
183850	108
183900	110
183950	141
184000	111
184050	96
184100	121
184150	125
184200	100
184250	97
184300	106
184350	117
184400	110
184450	125
184500	110
184550	97
184600	110
184650	131
184700	116
184750	106
184800	94
184850	129
184900	121
184950	120
185000	119
185050	87
185100	110
185150	110
185200	118
185250	118
185300	118
185350	118
185400	103
185450	112
185500	108
185550	109
185600	118
185650	112
185700	118
185750	101
185800	109
185850	121
185900	128
185950	122
186000	109
186050	114
186100	126
186150	100
186200	107
186250	113
186300	114
186350	118
186400	128
186450	113
186500	119
186550	98
186600	117
186650	114
186700	92
186750	105
186800	99
186850	99
186900	125
186950	105
187000	118
187050	110
187100	99
187150	98
187200	101
187250	119
187300	94
187350	117
187400	114
187450	120
187500	124
187550	100
187600	108
187650	111
187700	129
187750	114
187800	91
187850	116
187900	122
187950	103
188000	100
188050	121
188100	98
188150	122
188200	113
188250	118
188300	96
188350	103
188400	112
188450	111
188500	115
188550	114
188600	110
188650	98
188700	112
188750	125
188800	96
188850	123
188900	88
188950	83
189000	112
189050	116
189100	108
189150	109
189200	118
189250	128
189300	113
189350	101
189400	118
189450	108
189500	111
189550	100
189600	93
189650	108
189700	90
189750	112
189800	138
189850	107
189900	117
189950	129
190000	98
