generation	Nc
179800	4197
179850	4296
179900	4266
179950	4286
180000	60
180005	63
180010	50
180015	43
180020	116
180025	102
180030	108
180035	108
180040	121
180045	110
180050	110
180100	127
180150	105
180200	112
180250	102
180300	141
180350	100
180400	116
180450	113
180500	115
180550	128
180600	115
180650	124
180700	125
180750	107
180800	120
180850	115
180900	102
180950	122
181000	106
181050	124
181100	94
181150	101
181200	129
181250	110
181300	114
181350	105
181400	125
181450	119
181500	127
181550	117
181600	98
181650	117
181700	117
181750	131
181800	134
181850	111
181900	106
181950	112
182000	109
182050	102
182100	119
182150	97
182200	115
182250	117
182300	120
182350	118
182400	109
182450	107
182500	88
182550	116
182600	111
182650	97
182700	109
182750	122
182800	116
182850	128
182900	121
182950	109
183000	100
183050	116
183100	110
183150	102
183200	122
183250	125
183300	104
183350	115
183400	110
183450	108
183500	111
183550	98
183600	124
183650	122
183700	123
183750	113
183800	108
183850	117
183900	113
183950	122
184000	122
184050	121
184100	111
184150	112
184200	102
184250	111
184300	93
184350	110
184400	104
184450	105
184500	116
184550	115
184600	110
184650	114
184700	105
184750	108
184800	119
184850	107
184900	118
184950	117
185000	107
185050	95
185100	121
185150	111
185200	110
185250	115
185300	127
185350	113
185400	101
185450	108
185500	112
185550	99
185600	108
185650	101
185700	115
185750	115
185800	120
185850	117
185900	116
185950	113
186000	129
186050	109
186100	128
186150	126
186200	125
186250	101
186300	115
186350	121
186400	116
186450	115
186500	100
186550	119
186600	106
186650	104
186700	127
186750	115
186800	117
186850	96
186900	105
186950	98
187000	136
187050	115
187100	100
187150	103
187200	122
187250	117
187300	124
187350	115
187400	127
187450	115
187500	122
187550	123
187600	118
187650	100
187700	111
187750	90
187800	117
187850	116
187900	133
187950	114
188000	108
188050	119
188100	94
188150	102
188200	117
188250	123
188300	101
188350	111
188400	127
188450	105
188500	99
188550	120
188600	121
188650	105
188700	99
188750	130
188800	119
188850	111
188900	99
188950	117
189000	92
189050	99
189100	106
189150	139
189200	117
189250	105
189300	110
189350	123
189400	115
189450	106
189500	118
189550	120
189600	130
189650	83
189700	115
189750	113
189800	122
189850	103
189900	107
189950	114
190000	130
