generation	Nc	average_age	max_age
179800	7472	3.9553	37
179850	7398	4.00378	49
179900	7523	3.92902	36
179950	7477	3.99305	36
180000	95	4.87368	28
180005	98	3.77551	18
180010	89	4.52809	22
180015	100	4.05	26
180020	93	3.82796	25
180025	105	4.00952	24
180030	105	4.2	18
180035	102	3.83333	20
180040	106	3.60377	22
180045	91	3.81319	17
180050	95	4.33684	22
180100	107	3.81308	20
180150	101	3.62376	14
180200	105	4.8381	20
180250	91	3.10989	13
180300	92	4.51087	22
180350	94	4.17021	24
180400	101	4.35644	25
180450	101	3.36634	16
180500	103	4.14563	25
180550	97	3.91753	24
180600	105	4.50476	19
180650	100	4.6	16
180700	91	4.63736	21
180750	94	3.51064	22
180800	96	3.64583	25
180850	95	4.07368	23
180900	94	3.68085	19
180950	102	3.71569	18
181000	96	3.11458	15
181050	108	3.63889	19
181100	89	4.32584	17
181150	93	4.70968	24
181200	105	3.84762	34
181250	102	4.29412	27
181300	105	4.58095	19
181350	96	3.52083	15
181400	84	3.58333	19
181450	98	4	26
181500	101	4.81188	24
181550	98	3.84694	12
181600	104	4.31731	24
181650	96	3.63542	13
181700	96	4	22
181750	97	3.84536	15
181800	99	4.15152	28
181850	95	4.02105	16
181900	102	3.77451	19
181950	107	3.74766	22
182000	99	4.06061	15
182050	102	3.54902	20
182100	96	3.58333	21
182150	100	3.63	18
182200	100	4.59	19
182250	94	3.58511	15
182300	94	4.37234	23
182350	95	4.6	21
182400	92	3.38043	18
182450	107	4.31776	20
182500	90	3.66667	18
182550	106	3.65094	18
182600	99	4.39394	24
182650	107	3.85981	22
182700	102	4.37255	39
182750	94	3.51064	17
182800	90	4.36667	18
182850	101	3.70297	26
182900	91	3.87912	27
182950	108	3.99074	35
183000	96	4.10417	19
183050	106	3.81132	17
183100	110	3.59091	21
183150	107	4.51402	23
183200	86	3.82558	18
183250	104	3.65385	17
183300	92	3.58696	22
183350	97	3.7732	28
183400	99	4.14141	23
183450	100	4.01	25
183500	99	4.56566	22
183550	98	4.16327	31
183600	93	4.44086	20
183650	113	3.41593	25
183700	103	3.57282	24
183750	110	3.53636	21
183800	89	4.78652	25
183850	99	3.84848	23
183900	83	2.83133	12
183950	88	5.48864	24
184000	98	4.28571	26
184050	102	3.39216	18
184100	100	4.33	51
184150	100	4.33	35
184200	96	4.36458	42
184250	103	3.96117	23
184300	90	4.38889	28
184350	94	4.41489	21
184400	100	5.23	22
184450	99	4.26263	23
184500	99	3.84848	18
184550	103	3.86408	34
184600	111	4.21622	29
184650	101	4.37624	22
184700	100	4.08	28
184750	95	3.38947	17
184800	102	3.69608	21
184850	102	4.15686	22
184900	96	3.66667	20
184950	101	3.23762	17
185000	95	4.32632	17
185050	101	3.92079	20
185100	99	3.17172	22
185150	98	4.23469	21
185200	96	3.46875	23
185250	112	3.84821	34
185300	105	3.85714	22
185350	95	3.67368	23
185400	99	4.51515	19
185450	102	4.84314	39
185500	102	3.69608	14
185550	102	4.39216	22
185600	96	4.10417	33
185650	92	3.56522	15
185700	96	3.65625	17
185750	85	3.94118	18
185800	96	4.77083	32
185850	103	4.58252	25
185900	103	3.76699	21
185950	104	4.31731	33
186000	105	3.47619	18
186050	98	3.83673	22
186100	102	3.14706	14
186150	102	4.66667	43
186200	103	4.34951	18
186250	110	3.93636	19
186300	94	4.85106	30
186350	100	4.03	24
186400	103	4.71845	26
186450	103	3.34951	21
186500	113	3.73451	22
186550	106	3.01887	15
186600	97	4.03093	19
186650	107	3.85047	31
186700	89	3.97753	20
186750	96	4.41667	22
186800	90	4.15556	25
186850	103	3.14563	15
186900	99	3.49495	26
186950	100	3.95	24
187000	102	4.34314	22
187050	109	3.62385	23
187100	102	3.96078	22
187150	98	4.07143	19
187200	96	4.32292	25
187250	99	4.46465	17
187300	96	4.02083	19
187350	100	4.23	19
187400	86	3.39535	26
187450	96	4.41667	18
187500	99	4.29293	28
187550	93	3.25806	16
187600	108	3.52778	19
187650	106	4.30189	20
187700	98	4.15306	22
187750	94	4.54255	23
187800	107	3.80374	35
187850	106	4.4434	40
187900	94	4.53191	30
187950	99	4.61616	19
188000	102	3.64706	13
188050	97	4.37113	19
188100	105	3.57143	18
188150	106	3.14151	15
188200	109	4.01835	19
188250	105	3.70476	18
188300	100	3.92	19
188350	107	4.2243	21
188400	101	4.08911	19
188450	92	5.13043	29
188500	91	3.2967	27
188550	104	3.83654	21
188600	101	4.07921	20
188650	104	4.17308	19
188700	99	3.84848	20
188750	98	3.5	16
188800	105	4.27619	24
188850	101	3.9802	17
188900	107	3.94393	23
188950	101	4.21782	31
189000	92	4.1413	21
189050	99	4.66667	24
189100	87	3.85057	19
189150	101	3.39604	22
189200	113	3.65487	32
189250	94	3.61702	23
189300	95	5.10526	29
189350	108	3.02778	18
189400	107	4.36449	22
189450	103	3.68932	22
189500	101	3.62376	19
189550	97	4.07216	18
189600	87	4.28736	22
189650	97	4.07216	18
189700	99	3.81818	17
189750	99	4.0303	22
189800	102	4.08824	23
189850	108	4.06481	17
189900	100	4.37	33
189950	100	3.92	18
190000	101	3.92079	27
