generation	Nc
179800	4291
179850	4226
179900	4239
179950	4082
180000	60
180005	63
180010	61
180015	53
180020	128
180025	123
180030	136
180035	117
180040	119
180045	104
180050	111
180100	112
180150	94
180200	112
180250	116
180300	121
180350	118
180400	120
180450	92
180500	119
180550	135
180600	94
180650	106
180700	111
180750	122
180800	114
180850	119
180900	106
180950	115
181000	133
181050	117
181100	109
181150	120
181200	132
181250	107
181300	120
181350	111
181400	113
181450	111
181500	105
181550	108
181600	121
181650	99
181700	122
181750	110
181800	110
181850	122
181900	110
181950	133
182000	103
182050	99
182100	129
182150	117
182200	122
182250	105
182300	106
182350	118
182400	121
182450	114
182500	122
182550	122
182600	124
182650	102
182700	114
182750	101
182800	118
182850	93
182900	94
182950	109
183000	99
183050	102
183100	136
183150	90
183200	97
183250	113
183300	124
183350	115
183400	113
183450	117
183500	110
183550	104
183600	103
183650	106
183700	133
183750	104
183800	112
183850	119
183900	130
183950	116
184000	122
184050	101
184100	124
184150	114
184200	116
184250	99
184300	127
184350	101
184400	106
184450	103
184500	106
184550	117
184600	95
184650	125
184700	118
184750	128
184800	125
184850	125
184900	106
184950	104
185000	139
185050	134
185100	119
185150	124
185200	101
185250	98
185300	112
185350	125
185400	136
185450	106
185500	118
185550	110
185600	107
185650	107
185700	117
185750	117
185800	104
185850	104
185900	92
185950	108
186000	103
186050	128
186100	116
186150	129
186200	104
186250	122
186300	99
186350	112
186400	134
186450	96
186500	104
186550	120
186600	104
186650	100
186700	110
186750	108
186800	100
186850	111
186900	101
186950	134
187000	131
187050	111
187100	101
187150	114
187200	112
187250	118
187300	114
187350	119
187400	116
187450	109
187500	112
187550	112
187600	110
187650	107
187700	120
187750	148
187800	113
187850	109
187900	116
187950	117
188000	120
188050	121
188100	114
188150	131
188200	110
188250	101
188300	111
188350	118
188400	96
188450	90
188500	93
188550	116
188600	121
188650	109
188700	101
188750	106
188800	114
188850	137
188900	93
188950	85
189000	124
189050	133
189100	114
189150	121
189200	92
189250	105
189300	98
189350	119
189400	108
189450	114
189500	97
189550	110
189600	132
189650	119
189700	120
189750	108
189800	113
189850	117
189900	113
189950	102
190000	132
