generation	Nc
179800	4228
179850	4197
179900	4240
179950	4359
180000	44
180005	56
180010	54
180015	57
180020	110
180025	105
180030	115
180035	105
180040	120
180045	111
180050	114
180100	113
180150	106
180200	121
180250	100
180300	108
180350	106
180400	104
180450	98
180500	124
180550	110
180600	125
180650	101
180700	133
180750	114
180800	113
180850	105
180900	104
180950	116
181000	127
181050	133
181100	100
181150	127
181200	110
181250	120
181300	130
181350	101
181400	122
181450	131
181500	106
181550	114
181600	107
181650	113
181700	108
181750	124
181800	122
181850	105
181900	132
181950	121
182000	111
182050	108
182100	102
182150	104
182200	121
182250	111
182300	117
182350	111
182400	112
182450	105
182500	124
182550	124
182600	114
182650	98
182700	96
182750	100
182800	104
182850	121
182900	138
182950	124
183000	106
183050	112
183100	120
183150	106
183200	121
183250	116
183300	91
183350	107
183400	125
183450	117
183500	120
183550	118
183600	123
183650	124
183700	113
183750	99
183800	115
183850	90
183900	114
183950	112
184000	119
184050	97
184100	129
184150	107
184200	124
184250	116
184300	112
184350	97
184400	130
184450	111
184500	113
184550	120
184600	111
184650	117
184700	138
184750	115
184800	98
184850	123
184900	101
184950	129
185000	102
185050	117
185100	109
185150	100
185200	103
185250	106
185300	120
185350	75
185400	115
185450	125
185500	119
185550	105
185600	94
185650	135
185700	108
185750	130
185800	110
185850	106
185900	103
185950	127
186000	122
186050	118
186100	98
186150	123
186200	108
186250	126
186300	130
186350	108
186400	112
186450	107
186500	113
186550	118
186600	106
186650	124
186700	111
186750	120
186800	106
186850	124
186900	117
186950	107
187000	96
187050	113
187100	107
187150	134
187200	113
187250	112
187300	119
187350	124
187400	124
187450	102
187500	83
187550	112
187600	110
187650	95
187700	103
187750	98
187800	107
187850	139
187900	99
187950	114
188000	108
188050	99
188100	96
188150	134
188200	118
188250	124
188300	119
188350	102
188400	106
188450	113
188500	123
188550	115
188600	118
188650	127
188700	110
188750	101
188800	118
188850	123
188900	104
188950	126
189000	104
189050	113
189100	110
189150	133
189200	114
189250	110
189300	114
189350	118
189400	106
189450	122
189500	96
189550	123
189600	127
189650	105
189700	92
189750	109
189800	113
189850	118
189900	103
189950	133
190000	133
