generation	Nc	average_age	max_age
179800	7496	3.99293	39
179850	7582	4.03165	44
179900	7494	3.9146	39
179950	7476	4.08681	48
180000	80	4.8	21
180005	103	3.95146	26
180010	90	3.83333	31
180015	98	3.56122	19
180020	106	4.15094	24
180025	118	3.61864	20
180030	90	4.45556	16
180035	118	3.65254	21
180040	110	4.56364	26
180045	98	5.0102	25
180050	110	4.35455	24
180100	103	3.75728	22
180150	97	3.69072	23
180200	92	4.04348	19
180250	101	3.84158	18
180300	98	3.69388	22
180350	103	3.41748	14
180400	100	3.4	25
180450	99	3.94949	18
180500	78	4.51282	18
180550	97	3.80412	18
180600	89	4.58427	27
180650	89	4.74157	16
180700	100	3.77	14
180750	96	4.69792	19
180800	95	4.36842	23
180850	111	4.23423	26
180900	102	3.56863	17
180950	111	3.93694	20
181000	101	3.9901	15
181050	94	3.7766	20
181100	100	4.76	29
181150	107	4.24299	33
181200	108	5.37963	23
181250	99	4.48485	21
181300	92	4.1413	27
181350	109	4.33028	17
181400	101	3.81188	22
181450	91	3.43956	13
181500	109	4.12844	21
181550	98	3.55102	20
181600	96	3.5625	22
181650	96	3.375	18
181700	110	4.13636	22
181750	98	3.21429	18
181800	115	3.23478	16
181850	95	4.11579	28
181900	94	3.56383	22
181950	109	3.50459	20
182000	101	4.26733	28
182050	107	3.50467	17
182100	104	3.97115	19
182150	102	3.80392	21
182200	91	4.30769	19
182250	100	4	23
182300	99	4.08081	19
182350	100	2.88	18
182400	95	4.30526	20
182450	101	3.60396	23
182500	110	3.81818	18
182550	95	3.89474	18
182600	95	4.33684	22
182650	109	3.3945	25
182700	100	3.59	24
182750	95	4.02105	27
182800	101	3.38614	16
182850	104	4.66346	29
182900	91	4.45055	31
182950	96	4.33333	30
183000	102	3.42157	14
183050	88	3.40909	14
183100	102	4.02941	20
183150	107	4.43925	22
183200	93	3.53763	26
183250	106	3.66981	16
183300	92	4.04348	19
183350	100	4.14	17
183400	104	4.41346	22
183450	97	3.4433	24
183500	99	3.69697	20
183550	103	4.14563	25
183600	98	4.2551	21
183650	95	3.57895	20
183700	100	3.56	17
183750	97	4.06186	22
183800	102	4.2549	24
183850	99	3.52525	15
183900	92	4.21739	22
183950	94	3.53191	29
184000	94	3.98936	16
184050	103	3.24272	20
184100	105	4.58095	21
184150	112	3.51786	22
184200	104	3.79808	17
184250	94	4.19149	15
184300	94	3.58511	21
184350	97	3.61856	18
184400	112	2.85714	15
184450	112	3.97321	25
184500	95	3.69474	19
184550	89	4.33708	23
184600	97	4.2268	23
184650	106	4.01887	23
184700	95	3.10526	16
184750	88	3.63636	24
184800	103	3.87379	25
184850	97	4.30928	21
184900	95	3.77895	20
184950	100	4.2	24
185000	100	3.8	21
185050	102	3.81373	19
185100	98	4.40816	21
185150	97	3.16495	14
185200	89	3.75281	21
185250	98	3.37755	30
185300	103	3.70874	24
185350	95	3.88421	22
185400	99	4.34343	27
185450	99	3.18182	13
185500	99	3.0404	19
185550	105	3.55238	32
185600	106	3.98113	25
185650	88	4.09091	20
185700	91	3.91209	26
185750	101	3.20792	17
185800	96	4.30208	24
185850	103	4.3301	19
185900	94	3.81915	29
185950	95	4.07368	14
186000	96	3.80208	36
186050	103	4.00971	21
186100	98	3.82653	25
186150	101	5.09901	25
186200	91	4.32967	20
186250	100	4.58	28
186300	109	4.16514	26
186350	95	3.68421	24
186400	98	3.29592	15
186450	104	4.88462	29
186500	103	4.54369	33
186550	98	3.68367	26
186600	106	4.78302	25
186650	84	4.08333	18
186700	97	3.60825	20
186750	100	4.31	26
186800	101	3.70297	26
186850	109	3.30275	24
186900	102	3.51961	18
186950	95	3.45263	15
187000	106	3.67925	22
187050	101	3.49505	18
187100	100	4.92	30
187150	107	4.28037	33
187200	101	4.0396	23
187250	103	4	28
187300	101	4.07921	21
187350	96	3.04167	17
187400	87	3.70115	20
187450	87	3.85057	27
187500	103	3.96117	16
187550	107	3.83178	24
187600	102	3.51961	24
187650	89	3.5618	23
187700	100	4.09	30
187750	102	4.73529	27
187800	103	3.20388	27
187850	104	3.29808	18
187900	100	3.99	17
187950	92	3.98913	19
188000	110	4.06364	26
188050	107	4.3271	17
188100	89	3.74157	22
188150	102	4.2451	18
188200	91	3.7033	16
188250	104	3.75962	17
188300	105	4.24762	19
188350	104	4.25962	26
188400	100	3.76	20
188450	101	3.56436	29
188500	109	3.3578	17
188550	104	3.93269	22
188600	103	4.18447	21
188650	108	4.2963	27
188700	107	3.71963	26
188750	104	3.85577	20
188800	95	3.72632	19
188850	100	3.44	20
188900	99	4.12121	26
188950	102	3.7549	26
189000	95	3.96842	27
189050	99	4.0101	23
189100	106	4.0566	24
189150	99	3.19192	18
189200	99	3.52525	19
189250	93	4.3871	21
189300	90	3.55556	18
189350	94	3.68085	22
189400	90	3.23333	18
189450	99	4.41414	32
189500	107	4.57944	33
189550	98	3.90816	28
189600	90	4.54444	25
189650	95	3.94737	19
189700	106	4.07547	24
189750	97	3.36082	18
189800	108	4.71296	26
189850	92	3.56522	27
189900	102	4.51961	19
189950	93	3.98925	24
190000	99	3.57576	20
