generation	Nc	average_age	max_age
179800	7467	4.0541	41
179850	7494	3.97051	45
179900	7528	3.98512	43
179950	7552	3.99285	36
180000	84	4.42857	19
180005	98	3.94898	24
180010	103	4.43689	29
180015	93	3.8172	20
180020	106	3.54717	18
180025	98	5.03061	23
180030	99	3.9798	26
180035	96	3.875	18
180040	99	3.68687	17
180045	104	4.18269	22
180050	107	4.01869	19
180100	100	3.97	16
180150	100	4.15	40
180200	104	3.98077	16
180250	96	3.97917	27
180300	102	3.57843	14
180350	102	3.44118	19
180400	97	4.28866	32
180450	103	4.31068	24
180500	88	3.47727	18
180550	89	3.19101	16
180600	94	3.79787	22
180650	96	4.375	27
180700	99	4.42424	29
180750	95	3.52632	18
180800	92	4.31522	18
180850	105	4.08571	21
180900	114	2.97368	14
180950	99	4.77778	25
181000	96	4.19792	25
181050	114	3.91228	24
181100	95	3.17895	17
181150	101	3.63366	21
181200	95	4.15789	23
181250	108	3.63889	17
181300	96	4.13542	24
181350	93	4.89247	21
181400	100	4.04	15
181450	96	4.16667	21
181500	111	3.41441	19
181550	98	4.21429	23
181600	106	4.43396	34
181650	99	3.31313	18
181700	101	3.70297	16
181750	107	3.39252	28
181800	102	4.42157	33
181850	89	4.2809	17
181900	96	3.48958	18
181950	99	3.83838	20
182000	104	4.29808	24
182050	93	4.06452	27
182100	113	4.53097	24
182150	93	3.80645	22
182200	100	4.05	38
182250	97	3.53608	17
182300	97	3.61856	31
182350	107	3.69159	29
182400	104	4.06731	32
182450	106	3.4717	21
182500	106	4.11321	24
182550	104	3.39423	20
182600	97	4.25773	18
182650	108	4.91667	25
182700	104	4.02885	30
182750	104	3.06731	18
182800	100	3.73	30
182850	99	3.76768	16
182900	112	3.6875	18
182950	97	4.74227	21
183000	102	4.30392	18
183050	98	3.95918	17
183100	95	3.92632	25
183150	92	4.5	28
183200	104	4.38462	31
183250	96	5.23958	23
183300	89	3.91011	33
183350	87	4.10345	25
183400	106	4.14151	18
183450	107	4.1215	19
183500	108	3.21296	17
183550	104	4.41346	24
183600	93	4.2043	20
183650	98	4.2449	45
183700	96	3.90625	31
183750	109	3.76147	23
183800	104	5.25962	21
183850	102	4.11765	33
183900	103	3.59223	14
183950	100	3	19
184000	92	4.30435	20
184050	90	4.12222	16
184100	107	3.56075	18
184150	95	3.52632	17
184200	98	4.09184	23
184250	98	3.53061	25
184300	102	4.0098	22
184350	99	3.67677	23
184400	103	4.47573	22
184450	92	3.31522	13
184500	108	4.05556	22
184550	91	4.27473	22
184600	103	3.87379	17
184650	103	4.39806	24
184700	101	4.0297	15
184750	100	3.76	26
184800	105	4.54286	24
184850	106	3.99057	18
184900	109	4.3945	23
184950	104	3.875	17
185000	90	3.47778	21
185050	97	4.04124	25
185100	104	3.98077	19
185150	89	3.8427	23
185200	114	3.65789	24
185250	99	3.57576	22
185300	93	3.66667	23
185350	95	4.81053	24
185400	91	3.95604	24
185450	94	4.28723	22
185500	88	4.34091	19
185550	102	3.67647	17
185600	102	3.76471	24
185650	108	3.10185	14
185700	109	4.04587	25
185750	100	3.78	23
185800	101	4.19802	48
185850	104	3.625	18
185900	104	3.49038	20
185950	101	4.32673	26
186000	97	3.83505	21
186050	99	4.48485	26
186100	96	3.44792	17
186150	105	3.20952	17
186200	94	4.34043	34
186250	101	4.11881	31
186300	107	3.28037	19
186350	104	3.65385	22
186400	102	4.38235	26
186450	107	3.61682	19
186500	102	3.33333	18
186550	94	4.52128	24
186600	101	3.33663	17
186650	104	4.19231	27
186700	115	3.23478	19
186750	94	3.89362	40
186800	109	3.24771	18
186850	97	3.59794	21
186900	99	3.64646	16
186950	104	4.63462	30
187000	95	4.04211	20
187050	95	4.61053	21
187100	95	3.56842	25
187150	103	3.81553	61
187200	102	3.96078	24
187250	104	4.18269	33
187300	103	4.65049	23
187350	110	3.58182	23
187400	96	4.05208	20
187450	97	4.19588	28
187500	108	4.52778	27
187550	102	3.37255	23
187600	101	3.86139	22
187650	99	3.64646	15
187700	86	4.25581	21
187750	109	3.37615	16
187800	100	4.33	30
187850	95	3.97895	15
187900	92	5.03261	27
187950	102	4.58824	31
188000	101	4.66337	19
188050	97	3.28866	33
188100	94	3.1383	23
188150	104	3.75	17
188200	94	4.20213	25
188250	99	3.63636	20
188300	108	4.25926	24
188350	99	4.64646	23
188400	99	4.59596	22
188450	94	4.15957	21
188500	101	3.89109	19
188550	95	3.90526	16
188600	103	4.62136	29
188650	98	3.92857	16
188700	101	3.53465	19
188750	93	4.56989	19
188800	91	3.81319	25
188850	106	3.99057	21
188900	95	3.37895	15
188950	103	4.95146	25
189000	97	5.04124	30
189050	97	4.31959	21
189100	104	4.17308	18
189150	91	4.03297	23
189200	93	4.08602	20
189250	104	3.94231	30
189300	109	4.04587	26
189350	88	3.81818	26
189400	103	3.76699	16
189450	94	3.56383	19
189500	92	4.31522	21
189550	86	3.03488	18
189600	103	3.33981	12
189650	102	3.76471	19
189700	102	3.91176	26
189750	102	3.02941	17
189800	113	4.29204	53
189850	108	4.30556	17
189900	111	4.18018	24
189950	105	4.14286	23
190000	91	5.12088	24
