generation	Nc
179800	4251
179850	4099
179900	4195
179950	4199
180000	48
180005	56
180010	63
180015	62
180020	117
180025	130
180030	111
180035	122
180040	98
180045	110
180050	122
180100	113
180150	108
180200	124
180250	125
180300	113
180350	107
180400	99
180450	96
180500	114
180550	107
180600	105
180650	108
180700	107
180750	115
180800	122
180850	116
180900	125
180950	123
181000	129
181050	106
181100	116
181150	114
181200	115
181250	98
181300	104
181350	123
181400	131
181450	115
181500	95
181550	112
181600	99
181650	119
181700	125
181750	130
181800	130
181850	106
181900	114
181950	119
182000	106
182050	127
182100	99
182150	113
182200	115
182250	120
182300	115
182350	107
182400	99
182450	121
182500	105
182550	101
182600	119
182650	121
182700	113
182750	123
182800	127
182850	134
182900	119
182950	97
183000	112
183050	129
183100	107
183150	120
183200	107
183250	133
183300	99
183350	111
183400	97
183450	108
183500	120
183550	106
183600	117
183650	104
183700	104
183750	116
183800	137
183850	110
183900	113
183950	115
184000	117
184050	114
184100	129
184150	117
184200	115
184250	111
184300	100
184350	123
184400	117
184450	112
184500	112
184550	120
184600	127
184650	119
184700	104
184750	118
184800	111
184850	102
184900	109
184950	124
185000	125
185050	112
185100	115
185150	114
185200	117
185250	118
185300	126
185350	122
185400	116
185450	118
185500	147
185550	106
185600	106
185650	117
185700	118
185750	109
185800	95
185850	129
185900	106
185950	111
186000	127
186050	114
186100	116
186150	117
186200	117
186250	107
186300	113
186350	108
186400	124
186450	117
186500	97
186550	117
186600	112
186650	103
186700	118
186750	103
186800	109
186850	120
186900	110
186950	110
187000	121
187050	134
187100	118
187150	110
187200	94
187250	116
187300	105
187350	120
187400	95
187450	128
187500	113
187550	87
187600	132
187650	121
187700	79
187750	99
187800	115
187850	113
187900	119
187950	108
188000	119
188050	111
188100	107
188150	129
188200	101
188250	118
188300	118
188350	104
188400	97
188450	99
188500	99
188550	97
188600	120
188650	102
188700	115
188750	125
188800	112
188850	128
188900	135
188950	127
189000	113
189050	120
189100	105
189150	119
189200	106
189250	105
189300	103
189350	119
189400	104
189450	115
189500	119
189550	108
189600	118
189650	115
189700	109
189750	121
189800	91
189850	113
189900	129
189950	113
190000	128
