generation	Nc
179800	4211
179850	4222
179900	4228
179950	4169
180000	64
180005	59
180010	49
180015	52
180020	123
180025	112
180030	103
180035	115
180040	120
180045	108
180050	109
180100	126
180150	109
180200	127
180250	142
180300	110
180350	103
180400	124
180450	131
180500	127
180550	117
180600	99
180650	113
180700	117
180750	131
180800	124
180850	133
180900	116
180950	135
181000	110
181050	93
181100	115
181150	124
181200	133
181250	93
181300	123
181350	109
181400	97
181450	112
181500	123
181550	105
181600	121
181650	119
181700	108
181750	106
181800	103
181850	114
181900	110
181950	123
182000	124
182050	118
182100	98
182150	104
182200	111
182250	121
182300	108
182350	96
182400	117
182450	105
182500	96
182550	143
182600	112
182650	122
182700	114
182750	111
182800	123
182850	105
182900	104
182950	117
183000	124
183050	132
183100	130
183150	131
183200	109
183250	104
183300	118
183350	89
183400	105
183450	140
183500	103
183550	88
183600	137
183650	104
183700	112
183750	110
183800	97
183850	115
183900	127
183950	112
184000	105
184050	113
184100	93
184150	110
184200	119
184250	131
184300	109
184350	100
184400	111
184450	107
184500	94
184550	112
184600	110
184650	123
184700	118
184750	118
184800	123
184850	107
184900	113
184950	107
185000	107
185050	130
185100	118
185150	120
185200	90
185250	114
185300	113
185350	121
185400	115
185450	90
185500	95
185550	98
185600	102
185650	116
185700	129
185750	115
185800	103
185850	127
185900	111
185950	126
186000	100
186050	124
186100	110
186150	119
186200	95
186250	112
186300	120
186350	122
186400	106
186450	119
186500	94
186550	129
186600	130
186650	125
186700	105
186750	107
186800	125
186850	136
186900	116
186950	97
187000	109
187050	108
187100	97
187150	112
187200	115
187250	105
187300	117
187350	116
187400	108
187450	118
187500	119
187550	122
187600	116
187650	119
187700	117
187750	125
187800	97
187850	105
187900	102
187950	137
188000	117
188050	125
188100	120
188150	111
188200	127
188250	107
188300	135
188350	107
188400	106
188450	107
188500	117
188550	107
188600	120
188650	108
188700	117
188750	122
188800	116
188850	106
188900	91
188950	95
189000	126
189050	124
189100	123
189150	106
189200	126
189250	110
189300	126
189350	106
189400	96
189450	111
189500	114
189550	112
189600	120
189650	120
189700	124
189750	109
189800	111
189850	108
189900	126
189950	104
190000	106
