generation	Nc	average_age	max_age
179800	7489	3.91935	48
179850	7535	4.06131	46
179900	7359	3.90936	36
179950	7476	4.08427	47
180000	105	4.20952	19
180005	87	3.64368	22
180010	92	3.61957	21
180015	92	3.88043	19
180020	96	3.875	24
180025	94	3.95745	22
180030	109	3.49541	21
180035	93	4.41935	17
180040	105	4.51429	22
180045	95	3.02105	18
180050	89	3.66292	20
180100	94	3.47872	16
180150	94	3.92553	30
180200	106	3.49057	17
180250	110	3.24545	21
180300	93	4.19355	24
180350	98	4.89796	18
180400	105	4.01905	33
180450	98	4.10204	21
180500	91	4.45055	16
180550	99	4.61616	21
180600	96	3.83333	25
180650	105	3.93333	28
180700	98	3.88776	17
180750	96	4.30208	19
180800	97	4.10309	24
180850	91	3.89011	24
180900	95	3.49474	18
180950	97	4.07216	27
181000	106	3.72642	18
181050	92	4.45652	31
181100	98	4.13265	32
181150	98	3.95918	22
181200	105	3.67619	17
181250	103	3.93204	26
181300	93	3.95699	21
181350	106	4.07547	35
181400	100	4	16
181450	101	3.52475	26
181500	97	4.29897	20
181550	91	4.54945	26
181600	96	3.83333	17
181650	111	4.03604	18
181700	99	3.94949	31
181750	96	3.92708	27
181800	95	4.03158	19
181850	94	4.46809	24
181900	103	4.02913	20
181950	93	4.19355	29
182000	102	4.06863	20
182050	104	4.54808	32
182100	100	3.95	39
182150	112	4.05357	22
182200	95	3.64211	40
182250	99	3.74747	15
182300	96	4.28125	22
182350	101	3.61386	22
182400	102	4.17647	20
182450	99	3.76768	19
182500	101	4.68317	24
182550	103	4.09709	18
182600	92	3.72826	23
182650	104	3.77885	27
182700	93	4.46237	19
182750	95	4.51579	29
182800	104	3.21154	16
182850	91	3.76923	21
182900	104	4.17308	26
182950	115	4.2	30
183000	101	4.69307	32
183050	92	4.6087	22
183100	90	4.37778	22
183150	100	4.37	18
183200	92	4.46739	32
183250	103	4.92233	26
183300	96	4.14583	31
183350	103	2.87379	12
183400	98	4.70408	19
183450	109	4.11927	28
183500	103	4	19
183550	91	4.73626	35
183600	100	4.16	22
183650	111	3.91892	21
183700	91	4.20879	23
183750	93	4.4086	17
183800	108	3.51852	15
183850	99	4.31313	21
183900	106	3.67925	22
183950	104	4.83654	28
184000	95	3.90526	21
184050	93	3.78495	13
184100	102	3.81373	23
184150	100	4.1	28
184200	95	4.69474	28
184250	96	3.9375	26
184300	102	4.18627	25
184350	105	4.27619	36
184400	107	3.36449	16
184450	106	4.48113	25
184500	98	3.9898	29
184550	106	4.41509	19
184600	99	3.71717	25
184650	104	4.94231	25
184700	101	3.87129	25
184750	97	3.82474	18
184800	93	5.19355	28
184850	103	4.19417	19
184900	97	4.07216	24
184950	95	3.35789	27
185000	91	4.57143	25
185050	96	4.125	30
185100	83	3.86747	24
185150	96	4.15625	32
185200	87	3.36782	13
185250	98	3.38776	13
185300	96	4.0625	23
185350	103	3.37864	19
185400	110	4.5	17
185450	96	3.79167	19
185500	103	4.05825	44
185550	98	3.88776	30
185600	103	3.64078	17
185650	106	4.23585	24
185700	98	4.35714	25
185750	106	4.36792	32
185800	95	4.6	24
185850	106	4.4717	30
185900	94	4.80851	36
185950	96	3.98958	24
186000	96	4.14583	21
186050	104	3.42308	14
186100	101	4.0396	21
186150	97	3.64948	16
186200	103	3.5534	26
186250	108	4.21296	20
186300	101	5.0099	19
186350	105	4.64762	29
186400	102	4.02941	18
186450	100	3.59	18
186500	97	4.13402	19
186550	103	3.64078	15
186600	104	3.95192	30
186650	100	4.98	24
186700	106	4.49057	26
186750	97	4.21649	20
186800	102	3.48039	23
186850	99	4.75758	24
186900	94	3.64894	22
186950	105	4.2381	19
187000	111	3.79279	14
187050	91	4.07692	17
187100	100	4.54	25
187150	95	4.11579	23
187200	105	4.21905	28
187250	98	3.69388	21
187300	101	4.54455	18
187350	90	3.94444	20
187400	97	4.23711	24
187450	99	3.62626	18
187500	103	3.87379	20
187550	94	4.05319	24
187600	84	5.16667	23
187650	96	4.34375	20
187700	105	3.51429	20
187750	116	3.36207	23
187800	109	4.62385	25
187850	106	3.98113	22
187900	100	3.33	16
187950	89	3.26966	16
188000	92	3.88043	16
188050	98	4.60204	18
188100	89	4.79775	22
188150	92	4.44565	19
188200	90	4.11111	18
188250	97	4	19
188300	100	3.6	17
188350	95	5.24211	24
188400	91	2.91209	20
188450	95	4.18947	51
188500	99	4.64646	19
188550	103	3.8835	22
188600	98	3.79592	20
188650	102	4.12745	18
188700	100	4.17	23
188750	98	4.33673	33
188800	101	4.32673	36
188850	101	4.20792	24
188900	105	3.47619	30
188950	95	3.85263	20
189000	102	4.59804	20
189050	85	4.57647	28
189100	94	3.7766	20
189150	102	3.95098	21
189200	109	3.93578	23
189250	95	4.38947	28
189300	101	4.66337	26
189350	97	4.53608	43
189400	97	4.16495	24
189450	102	4.9902	20
189500	92	3.61957	17
189550	103	4.02913	26
189600	103	3.73786	35
189650	112	4.33929	38
189700	106	3.65094	19
189750	107	4.33645	18
189800	103	3.83495	19
189850	103	4.66019	21
189900	107	5.26168	25
189950	109	3.6789	14
190000	89	2.86517	22
