generation	Nc	average_age	max_age
179800	7399	3.91931	41
179850	7585	4.01147	43
179900	7589	4.03676	33
179950	7522	3.98724	48
180000	97	4.8866	20
180005	110	5.3	25
180010	91	4.18681	28
180015	86	3.7907	33
180020	107	4.08411	25
180025	95	3.85263	18
180030	92	3.68478	18
180035	97	3.6701	20
180040	84	3.89286	15
180045	104	3.61538	16
180050	98	4.05102	18
180100	107	3.79439	24
180150	105	3.86667	28
180200	104	3.86538	17
180250	104	4.34615	26
180300	99	4.90909	23
180350	85	4.27059	20
180400	100	4	22
180450	96	3.80208	29
180500	99	4.13131	22
180550	94	3.23404	19
180600	95	4.21053	21
180650	96	3.46875	18
180700	105	3.38095	18
180750	99	4.19192	20
180800	98	3.86735	25
180850	94	3.98936	18
180900	100	3.79	22
180950	85	4.24706	27
181000	102	3.9902	17
181050	92	4.8587	25
181100	105	4.5619	30
181150	89	4.04494	21
181200	105	3.73333	19
181250	105	4.44762	24
181300	102	3.7549	18
181350	97	4.95876	26
181400	105	5.07619	31
181450	101	4.44554	25
181500	99	3.29293	26
181550	103	3.71845	18
181600	89	4.23596	18
181650	99	4.64646	29
181700	97	4.01031	25
181750	88	4.05682	30
181800	94	3.20213	12
181850	107	5.13084	23
181900	86	3.65116	16
181950	108	3.5463	23
182000	99	4.0303	26
182050	95	4.23158	30
182100	103	3.83495	25
182150	102	4.95098	30
182200	99	4.81818	22
182250	106	4.74528	37
182300	109	3.77064	27
182350	93	4.69892	29
182400	100	5.14	33
182450	104	3.36538	19
182500	92	4.22826	20
182550	101	4.59406	29
182600	109	3.83486	19
182650	90	4.63333	19
182700	98	3.87755	22
182750	106	4.65094	25
182800	100	3.66	17
182850	100	4.36	20
182900	108	3.24074	18
182950	94	4.18085	22
183000	106	3.70755	27
183050	108	3.41667	23
183100	97	3.20619	15
183150	100	4.57	33
183200	94	5.20213	39
183250	101	3.64356	21
183300	91	4.25275	28
183350	90	4.64444	42
183400	97	4.51546	16
183450	104	3.54808	24
183500	104	4.22115	17
183550	103	3.7767	17
183600	98	4.40816	26
183650	105	4.35238	25
183700	98	3.35714	23
183750	99	3.73737	23
183800	102	3.91176	18
183850	98	4.31633	27
183900	99	4.74747	34
183950	104	4.10577	25
184000	98	4.62245	44
184050	108	4.71296	42
184100	98	3.85714	18
184150	102	3.54902	18
184200	99	4.68687	23
184250	87	4.02299	21
184300	100	3.72	15
184350	104	3.19231	12
184400	94	4.40426	22
184450	104	3.81731	21
184500	99	3.88889	16
184550	97	3.92784	19
184600	96	4.03125	16
184650	108	4.35185	25
184700	99	3.65657	20
184750	110	4.2	30
184800	101	4.27723	14
184850	96	5.19792	25
184900	105	4.30476	19
184950	105	4.09524	23
185000	101	4.08911	20
185050	93	4.49462	24
185100	106	3.68868	27
185150	111	4.6036	23
185200	97	3.53608	23
185250	94	5.02128	22
185300	97	4.62887	26
185350	99	3.63636	18
185400	91	3.78022	30
185450	110	3.63636	21
185500	95	4.91579	25
185550	99	4.19192	25
185600	99	4.74747	22
185650	102	3.68627	36
185700	102	4.40196	27
185750	103	4.34951	22
185800	92	4.46739	27
185850	103	4.96117	23
185900	104	4.00962	24
185950	100	4.02	18
186000	95	3.33684	23
186050	99	4.15152	42
186100	94	3.17021	23
186150	89	4.7191	30
186200	101	3.32673	31
186250	107	3.48598	16
186300	104	3.28846	28
186350	92	4.43478	23
186400	101	3.43564	14
186450	100	3.6	22
186500	100	4.23	31
186550	91	4.30769	31
186600	106	3.58491	24
186650	94	4.25532	24
186700	98	3.88776	21
186750	98	5.02041	19
186800	108	4.5	49
186850	104	4.36538	21
186900	91	3.65934	17
186950	98	4.52041	34
187000	100	4.53	22
187050	100	4.45	31
187100	98	4.72449	29
187150	94	3.84043	13
187200	95	4.06316	20
187250	107	3.84112	19
187300	97	4.05155	23
187350	98	4.60204	27
187400	94	3.7766	23
187450	88	4.67045	24
187500	95	3.97895	20
187550	84	3.29762	13
187600	86	4	18
187650	93	4.44086	27
187700	95	5.24211	25
187750	97	4.12371	27
187800	100	4.57	15
187850	103	3.85437	21
187900	92	3.79348	18
187950	93	4.31183	28
188000	100	4.77	34
188050	100	3.79	20
188100	93	4.04301	19
188150	100	3.44	22
188200	96	4.38542	30
188250	86	4.24419	21
188300	92	4.81522	32
188350	106	3.4434	18
188400	97	4.19588	19
188450	101	3.41584	24
188500	101	4.22772	26
188550	105	3.91429	33
188600	95	4.08421	31
188650	100	3.66	18
188700	98	4.07143	17
188750	106	3.01887	25
188800	92	3.75	18
188850	86	4.60465	25
188900	95	4.08421	23
188950	96	4	23
189000	100	3.82	16
189050	101	3.84158	41
189100	105	3.58095	22
189150	95	5.03158	35
189200	98	4.68367	21
189250	102	4.54902	25
189300	101	3.80198	18
189350	101	4.26733	19
189400	107	3.48598	17
189450	103	3.8835	20
189500	101	3.70297	22
189550	104	3.43269	17
189600	106	3.76415	16
189650	116	3.81897	26
189700	95	4.14737	31
189750	105	4.39048	23
189800	98	4.63265	19
189850	92	4.04348	20
189900	107	4.14953	20
189950	96	4	41
190000	97	4.12371	23
