generation	Nc
179800	4128
179850	4311
179900	4255
179950	4264
180000	63
180005	48
180010	57
180015	54
180020	102
180025	120
180030	138
180035	108
180040	123
180045	116
180050	112
180100	111
180150	118
180200	118
180250	101
180300	110
180350	122
180400	107
180450	111
180500	112
180550	119
180600	123
180650	111
180700	106
180750	129
180800	115
180850	116
180900	99
180950	95
181000	114
181050	123
181100	122
181150	99
181200	100
181250	111
181300	111
181350	109
181400	120
181450	89
181500	97
181550	115
181600	122
181650	116
181700	106
181750	117
181800	122
181850	125
181900	94
181950	114
182000	115
182050	95
182100	110
182150	120
182200	118
182250	120
182300	117
182350	130
182400	104
182450	125
182500	109
182550	119
182600	111
182650	97
182700	124
182750	125
182800	114
182850	118
182900	95
182950	108
183000	114
183050	99
183100	109
183150	113
183200	109
183250	114
183300	128
183350	99
183400	106
183450	104
183500	124
183550	115
183600	101
183650	100
183700	111
183750	108
183800	87
183850	108
183900	95
183950	121
184000	121
184050	103
184100	115
184150	118
184200	127
184250	107
184300	113
184350	123
184400	110
184450	116
184500	100
184550	121
184600	102
184650	93
184700	112
184750	105
184800	112
184850	96
184900	114
184950	114
185000	95
185050	112
185100	126
185150	118
185200	104
185250	104
185300	108
185350	111
185400	114
185450	118
185500	103
185550	113
185600	119
185650	111
185700	111
185750	109
185800	118
185850	111
185900	116
185950	120
186000	115
186050	115
186100	101
186150	104
186200	110
186250	109
186300	99
186350	124
186400	96
186450	93
186500	121
186550	120
186600	116
186650	149
186700	131
186750	105
186800	108
186850	116
186900	114
186950	102
187000	130
187050	111
187100	115
187150	101
187200	113
187250	115
187300	111
187350	83
187400	105
187450	101
187500	131
187550	115
187600	113
187650	102
187700	115
187750	115
187800	122
187850	119
187900	146
187950	115
188000	125
188050	122
188100	104
188150	114
188200	128
188250	119
188300	132
188350	117
188400	125
188450	107
188500	122
188550	105
188600	94
188650	119
188700	120
188750	101
188800	123
188850	105
188900	96
188950	109
189000	105
189050	126
189100	94
189150	107
189200	120
189250	115
189300	93
189350	118
189400	106
189450	120
189500	92
189550	127
189600	132
189650	104
189700	115
189750	103
189800	117
189850	106
189900	109
189950	99
190000	94
