generation	Nc	average_age	max_age
179800	7472	4.12768	50
179850	7582	4.03601	46
179900	7494	3.97251	41
179950	7469	4.06534	37
180000	96	5.5	27
180005	99	3.70707	19
180010	90	3.57778	24
180015	91	3.96703	25
180020	101	3.9505	14
180025	94	4.31915	18
180030	101	4.79208	23
180035	103	4.29126	28
180040	101	3.07921	18
180045	102	3.2451	17
180050	109	4.10092	19
180100	96	4.01042	25
180150	116	4.18966	22
180200	97	3.86598	17
180250	93	4.82796	24
180300	104	3.55769	15
180350	107	4.4486	19
180400	101	4.11881	20
180450	93	4.02151	23
180500	95	4.90526	26
180550	85	4.47059	19
180600	108	3.75	33
180650	97	4.08247	24
180700	96	3.89583	19
180750	91	3.01099	16
180800	99	3.86869	19
180850	105	3.6381	17
180900	101	4.17822	22
180950	99	3.69697	16
181000	104	3.60577	28
181050	82	4.7439	23
181100	106	4.14151	26
181150	99	3.87879	22
181200	106	3.88679	21
181250	95	4.38947	31
181300	97	3.97938	24
181350	104	3.75	27
181400	96	4.1875	18
181450	99	3.43434	15
181500	88	4.45455	27
181550	95	3.74737	24
181600	106	3.90566	42
181650	106	3.86792	19
181700	103	3.52427	15
181750	94	4.01064	19
181800	111	5.26126	24
181850	104	3.99038	22
181900	111	3.89189	16
181950	105	3.87619	20
182000	102	3.58824	23
182050	96	4.21875	18
182100	107	3.97196	24
182150	100	3.48	22
182200	89	4.14607	24
182250	111	4.21622	17
182300	98	4.44898	29
182350	93	4.41935	18
182400	106	4.37736	26
182450	97	3.93814	21
182500	95	3.58947	19
182550	100	3.9	22
182600	102	3.78431	26
182650	105	3.4381	24
182700	96	4.30208	22
182750	101	3.86139	20
182800	94	3.54255	17
182850	106	4.73585	29
182900	95	3.69474	16
182950	101	3.9901	41
183000	101	3.82178	22
183050	100	4.1	21
183100	101	4.28713	22
183150	88	3.96591	21
183200	95	4.08421	18
183250	106	3.67925	18
183300	108	4.25	18
183350	96	3.63542	28
183400	112	4.52679	20
183450	98	4.06122	23
183500	91	4.6044	23
183550	112	3.76786	19
183600	100	3.99	27
183650	98	3.2551	30
183700	97	3.82474	21
183750	100	3.43	17
183800	100	4.28	20
183850	93	3.95699	26
183900	93	3.89247	24
183950	107	4.14953	26
184000	105	4	20
184050	97	4.86598	21
184100	93	4.54839	29
184150	103	3.64078	27
184200	97	4.16495	22
184250	96	4.39583	30
184300	95	3.66316	16
184350	105	3.70476	16
184400	96	3.66667	22
184450	97	4.74227	27
184500	100	4.54	22
184550	109	3.43119	29
184600	110	4.16364	17
184650	99	3.72727	17
184700	96	3.82292	18
184750	93	4.27957	35
184800	101	4.20792	19
184850	93	4.66667	19
184900	100	4.11	25
184950	99	3.69697	22
185000	105	4.2	17
185050	102	3.85294	25
185100	99	3.64646	25
185150	102	4.04902	26
185200	95	4.50526	23
185250	100	3.72	24
185300	99	3.35354	23
185350	97	3.78351	24
185400	100	4.39	24
185450	113	4.10619	17
185500	95	4.06316	21
185550	100	3.59	17
185600	93	3.44086	15
185650	86	2.86047	14
185700	100	4.3	38
185750	101	3.40594	19
185800	102	4.45098	28
185850	112	4.22321	23
185900	107	4.49533	42
185950	96	3.97917	24
186000	101	3.78218	16
186050	107	3.91589	24
186100	94	4.19149	24
186150	89	4.05618	23
186200	104	3.42308	15
186250	105	4.34286	27
186300	94	2.97872	24
186350	105	4.69524	35
186400	106	4.5	46
186450	101	3.24752	17
186500	87	3.5977	15
186550	100	3.89	18
186600	102	3.60784	15
186650	104	4.23077	19
186700	105	3.68571	14
186750	86	3.72093	19
186800	95	4.28421	19
186850	107	3.66355	17
186900	99	3.72727	23
186950	98	3.81633	19
187000	96	4.39583	19
187050	92	3.88043	19
187100	101	4.92079	21
187150	104	3.66346	20
187200	99	3.9798	17
187250	98	3.46939	28
187300	85	4.92941	26
187350	95	4.68421	19
187400	94	3.97872	19
187450	91	4.57143	21
187500	92	4.1413	19
187550	101	3.77228	21
187600	102	3.96078	18
187650	100	4.54	33
187700	106	3.77358	24
187750	100	4.52	20
187800	103	3.91262	20
187850	104	3.96154	34
187900	97	4.42268	20
187950	91	3.62637	20
188000	108	3.58333	19
188050	108	3.64815	18
188100	94	3.92553	22
188150	95	3.27368	19
188200	95	3.64211	30
188250	95	4.55789	24
188300	108	3.5	32
188350	105	3.4381	15
188400	106	4.19811	23
188450	100	4.35	21
188500	100	4.19	19
188550	92	4.01087	17
188600	102	4.36275	22
188650	102	3.94118	22
188700	97	4.50515	24
188750	112	4.39286	23
188800	101	4.0198	29
188850	87	3.73563	23
188900	92	4.13043	18
188950	86	4.33721	20
189000	100	3.89	22
189050	102	3.88235	18
189100	98	3.7449	27
189150	98	4.15306	19
189200	97	5.18557	42
189250	100	3.6	19
189300	105	3.68571	19
189350	105	4.24762	21
189400	104	3.34615	21
189450	100	3.35	16
189500	101	4.12871	21
189550	99	3.32323	16
189600	99	3.82828	18
189650	107	4.42991	19
189700	96	4.75	29
189750	103	4.12621	21
189800	82	3.56098	13
189850	106	3.79245	16
189900	105	4.49524	24
189950	110	4.63636	26
190000	91	3.64835	23
