generation	Nc	average_age	max_age
179800	7481	3.9619	36
179850	7491	3.9705	47
179900	7571	3.97556	40
179950	7470	4.02477	37
180000	112	5.32143	34
180005	98	3.9898	19
180010	105	4.21905	24
180015	106	4.32075	22
180020	104	4.11538	26
180025	114	3.84211	27
180030	100	4.71	32
180035	107	4.08411	27
180040	100	4.05	32
180045	96	3.94792	17
180050	106	3.92453	22
180100	97	4.20619	21
180150	103	3.57282	15
180200	101	5.45545	29
180250	105	3.95238	18
180300	110	4.02727	30
180350	99	4.60606	26
180400	107	4.01869	14
180450	102	4.11765	28
180500	100	4.38	29
180550	108	4.06481	29
180600	92	3.01087	13
180650	104	4.40385	29
180700	102	5.4902	27
180750	103	4.95146	34
180800	104	3.73077	14
180850	106	3.42453	17
180900	107	3.56075	32
180950	106	4.33019	27
181000	97	3.54639	17
181050	104	3.88462	28
181100	99	4.46465	24
181150	97	3.53608	23
181200	119	3.37815	19
181250	96	3.47917	23
181300	99	3.92929	23
181350	101	3.9901	23
181400	95	3.72632	17
181450	104	4.05769	15
181500	90	4.28889	25
181550	111	4.3964	26
181600	93	3.45161	25
181650	98	3.95918	21
181700	104	4.00962	22
181750	92	3.88043	14
181800	94	4.89362	24
181850	89	3.19101	17
181900	99	3.14141	18
181950	99	4.25253	27
182000	96	3.79167	19
182050	99	4.24242	21
182100	101	3.86139	15
182150	93	4.45161	25
182200	109	3.62385	25
182250	102	3.91176	18
182300	100	4.02	21
182350	100	3.1	16
182400	97	3.63918	18
182450	102	3.71569	26
182500	96	3.58333	20
182550	106	3.90566	20
182600	109	4.56881	25
182650	105	4.71429	29
182700	103	3.50485	25
182750	98	4.40816	20
182800	107	3.7757	22
182850	95	4.45263	25
182900	102	4.05882	24
182950	101	3.77228	20
183000	94	3.15957	19
183050	100	4.35	23
183100	88	3.40909	24
183150	97	3.80412	24
183200	95	4.70526	19
183250	97	3.94845	25
183300	91	3.43956	16
183350	98	4.02041	20
183400	103	4.64078	19
183450	102	4.05882	24
183500	99	3.71717	17
183550	109	3.86239	19
183600	113	3.86726	27
183650	98	4.2449	21
183700	84	4.15476	22
183750	93	4.01075	17
183800	98	4.54082	23
183850	109	3.73394	21
183900	108	3.94444	20
183950	107	3.1215	24
184000	101	4.12871	25
184050	107	4.03738	19
184100	99	3.79798	20
184150	101	3.9802	26
184200	104	3.65385	17
184250	109	4.43119	31
184300	101	3.9604	24
184350	104	3.875	18
184400	89	3.91011	22
184450	98	4.46939	20
184500	98	4.23469	25
184550	99	4.37374	19
184600	110	2.97273	14
184650	94	3.85106	13
184700	100	3.81	20
184750	97	3.70103	23
184800	109	3.94495	20
184850	94	3.11702	12
184900	105	3.86667	24
184950	101	3.73267	30
185000	99	4.74747	53
185050	90	4.01111	21
185100	102	5.16667	21
185150	111	3.91892	15
185200	95	3.66316	15
185250	94	4.11702	16
185300	96	3.875	19
185350	98	3.71429	21
185400	94	3.32979	27
185450	101	4.20792	17
185500	101	3.84158	15
185550	100	3.66	21
185600	97	3.35052	19
185650	97	4.06186	21
185700	102	3.43137	19
185750	107	3.83178	17
185800	100	4.45	29
185850	101	3.71287	19
185900	108	4.23148	23
185950	106	3.67925	27
186000	112	3.8125	18
186050	114	3.57018	27
186100	94	3.87234	18
186150	97	3.59794	28
186200	105	3.50476	19
186250	105	3.90476	17
186300	101	4.19802	28
186350	106	3.74528	19
186400	105	4.22857	25
186450	102	3.70588	22
186500	90	4.2	33
186550	102	3.53922	25
186600	103	4.63107	41
186650	102	3.84314	28
186700	101	3.9802	21
186750	102	3.35294	19
186800	104	4.20192	21
186850	94	3.57447	17
186900	101	4.77228	32
186950	88	3.10227	23
187000	102	3.7549	23
187050	101	4.16832	21
187100	96	3.79167	26
187150	100	3.45	16
187200	96	4.85417	32
187250	103	4.73786	46
187300	92	4.34783	23
187350	96	3.625	19
187400	109	3.36697	28
187450	92	5.33696	22
187500	98	3.66327	19
187550	111	3.96396	20
187600	95	4.38947	18
187650	95	4.09474	19
187700	104	4.70192	29
187750	82	4.37805	25
187800	96	3.75	15
187850	98	3.69388	19
187900	104	3.92308	19
187950	86	4.61628	19
188000	106	3.69811	14
188050	100	4.51	33
188100	91	3.98901	27
188150	98	4.11224	30
188200	88	4.51136	19
188250	98	4.28571	30
188300	102	4.98039	20
188350	105	3.84762	19
188400	91	4	21
188450	93	3.86022	16
188500	105	4.59048	16
188550	95	3.90526	21
188600	106	4.0566	34
188650	111	3.81982	25
188700	98	4.41837	22
188750	99	3.9899	23
188800	98	3.94898	19
188850	106	4.41509	17
188900	108	3.91667	29
188950	107	3.79439	23
189000	97	3.93814	20
189050	103	4.32039	18
189100	96	3.86458	19
189150	116	3.4569	18
189200	102	4.77451	33
189250	96	3.13542	16
189300	99	4.10101	50
189350	101	3.9604	27
189400	98	3.46939	15
189450	109	4.02752	22
189500	102	3.17647	23
189550	109	4.16514	27
189600	107	3.02804	15
189650	99	3.06061	12
189700	98	4.40816	19
189750	95	3.35789	13
189800	102	4.53922	32
189850	97	3.26804	19
189900	98	3.58163	24
189950	106	4.07547	39
190000	92	3.51087	26
