generation	pedigree_id	age
179800	761064755	0
179800	761064333	0
179800	761064326	0
179800	761061030	0
179800	761062580	0
179800	761062338	0
179800	761063786	0
179800	761063835	0
179800	761063592	0
179800	761061772	0
179800	761064595	0
179800	761061336	0
179800	761061406	0
179800	761063501	0
179800	761063281	0
179800	761063282	0
179800	761060881	0
179800	761062074	0
179800	761064578	0
179800	761061661	0
179800	761064913	0
179800	761064502	0
179800	761061700	0
179800	761063796	0
179800	761061001	0
179800	761064538	0
179800	761064525	0
179800	761064837	0
179800	761065060	0
179800	761064437	0
179800	761061987	0
179800	761062208	0
179800	761062967	0
179800	761062843	0
179800	761062231	0
179800	761063500	0
179800	761063376	0
179800	761062820	0
179800	761063410	0
179800	761061681	0
179800	761064829	0
179800	761061675	0
179800	761063707	0
179800	761064618	0
179800	761063772	0
179800	761061598	0
179800	761062556	0
179800	761065003	0
179800	761061068	0
179800	761062087	0
179800	761063005	0
179800	761064927	0
179800	761062938	0
179800	761063059	0
179800	761063857	0
179800	761061860	0
179800	761061506	0
179800	761063742	0
179800	761061416	0
179800	761061207	0
179800	761062622	0
179800	761062802	0
179800	761064881	0
179800	761064197	0
179800	761063856	0
179800	761064403	0
179800	761064188	0
179800	761063502	0
179800	761063215	0
179800	761062541	0
179800	761064742	0
179800	761062331	0
179800	761061875	0
179800	761064035	0
179800	761062309	0
179800	761062079	0
179800	761062293	0
179800	761061762	0
179800	761064963	0
179800	761063455	0
179800	761061025	0
179800	761064364	0
179800	761062337	0
179800	761062144	0
179800	761062193	0
179800	761064645	0
179800	761060984	0
179800	761064638	0
179800	761062089	0
179800	761061281	0
179800	761061167	0
179800	761062436	0
179800	761063254	0
179800	761062583	0
179800	761062149	0
179800	761062191	0
179800	761062377	0
179800	761064778	0
179800	761060822	0
179800	761061538	0
179850	761274546	0
179850	761275575	0
179850	761274123	0
179850	761275865	0
179850	761275123	0
179850	761275383	0
179850	761275765	0
179850	761272511	0
179850	761274774	0
179850	761274411	0
179850	761274608	0
179850	761272684	0
179850	761275412	0
179850	761273211	0
179850	761273026	0
179850	761275614	0
179850	761272398	0
179850	761273609	0
179850	761275917	0
179850	761275091	0
179850	761272874	0
179850	761276025	0
179850	761273085	0
179850	761275140	0
179850	761273780	0
179850	761274379	0
179850	761276236	0
179850	761272465	0
179850	761274355	0
179850	761273666	0
179850	761275155	0
179850	761273556	0
179850	761273430	0
179850	761273872	0
179850	761274373	0
179850	761275648	0
179850	761273314	0
179850	761273166	0
179850	761273529	0
179850	761275822	0
179850	761273408	0
179850	761272762	0
179850	761275460	0
179850	761275043	0
179850	761274298	0
179850	761274427	0
179850	761273626	0
179850	761275910	0
179850	761274567	0
179850	761273231	0
179850	761272697	0
179850	761275079	0
179850	761272242	0
179850	761273992	0
179850	761273281	0
179850	761273680	0
179850	761273681	0
179850	761274627	0
179850	761273382	0
179850	761276161	0
179850	761274589	0
179850	761272221	0
179850	761275448	0
179850	761272276	0
179850	761272719	0
179850	761272123	0
179850	761273324	0
179850	761275250	0
179850	761272519	0
179850	761275699	0
179850	761274948	0
179850	761276222	0
179850	761273232	0
179850	761275667	0
179850	761274986	0
179850	761274412	0
179850	761273501	0
179850	761274804	0
179850	761274504	0
179850	761276198	0
179850	761274694	0
179850	761273191	0
179850	761273269	0
179850	761274303	0
179850	761274960	0
179850	761275564	0
179850	761272461	0
179850	761276223	0
179850	761274653	0
179850	761275720	0
179850	761276032	0
179850	761272770	0
179850	761275256	0
179850	761274564	0
179850	761274516	0
179850	761272363	0
179850	761275022	0
179850	761273510	0
179850	761276187	0
179850	761272375	0
179900	761487141	0
179900	761486945	0
179900	761484729	0
179900	761486472	0
179900	761486151	0
179900	761486630	0
179900	761484092	0
179900	761485715	0
