generation	Nc	average_age	max_age
179800	7539	3.94018	41
179850	7565	3.95122	52
179900	7394	3.94793	39
179950	7545	3.98913	43
180000	104	5.125	26
180005	98	4.09184	29
180010	94	3.96809	21
180015	99	3.61616	21
180020	108	4.08333	26
180025	104	3.76923	19
180030	98	4.31633	24
180035	96	4.40625	29
180040	102	3.83333	34
180045	99	3.9596	39
180050	100	4.06	24
180100	93	4.70968	30
180150	99	4.15152	25
180200	107	4.62617	35
180250	102	3.95098	16
180300	101	4.45545	26
180350	100	3.75	15
180400	101	4.23762	44
180450	103	4.42718	27
180500	101	4.35644	19
180550	104	3.86538	31
180600	95	4.31579	31
180650	107	4.05607	25
180700	92	3.68478	28
180750	96	3.97917	17
180800	93	3.62366	22
180850	109	3.72477	23
180900	95	3.87368	17
180950	95	3.83158	35
181000	94	4.52128	27
181050	107	3.57944	19
181100	99	3.41414	16
181150	100	4.49	35
181200	104	3.11538	15
181250	96	4.22917	23
181300	94	3.47872	15
181350	91	4.68132	29
181400	108	3.57407	24
181450	103	4.28155	22
181500	98	3.67347	21
181550	87	4.21839	29
181600	98	4.20408	35
181650	91	3.98901	20
181700	97	3.74227	19
181750	97	4.24742	23
181800	102	3.72549	25
181850	102	3.62745	23
181900	104	4.13462	31
181950	86	4.60465	26
182000	98	4.03061	25
182050	94	4.43617	31
182100	98	4.64286	20
182150	108	3.75926	23
182200	113	3.81416	19
182250	97	3.6701	17
182300	97	4.62887	24
182350	101	3.94059	17
182400	95	4.05263	15
182450	87	3.87356	25
182500	91	4.76923	19
182550	100	3.67	23
182600	93	4.37634	29
182650	102	3.39216	22
182700	107	4	27
182750	104	4.04808	24
182800	100	3.58	21
182850	110	3.84545	23
182900	78	5.15385	32
182950	97	4.59794	26
183000	96	3.71875	21
183050	95	3.70526	14
183100	108	3.06481	22
183150	94	4.11702	29
183200	100	3.34	15
183250	95	4.12632	23
183300	109	3.77982	25
183350	95	4.08421	32
183400	97	3.41237	43
183450	89	4.05618	31
183500	81	3.77778	21
183550	111	3.81982	33
183600	107	4.43925	18
183650	112	3.88393	21
183700	89	4.29213	19
183750	95	4.93684	33
183800	106	3.99057	19
183850	104	4.04808	23
183900	105	3.48571	27
183950	98	4.02041	26
184000	107	3.97196	45
184050	111	4.30631	36
184100	107	4.08411	27
184150	88	3.82955	21
184200	96	3.66667	15
184250	108	3.56481	15
184300	95	3.50526	28
184350	98	3.83673	21
184400	114	3.73684	16
184450	104	3.32692	15
184500	96	4.21875	23
184550	95	3.26316	18
184600	93	3.8172	29
184650	101	4.22772	25
184700	95	4.34737	24
184750	97	4.36082	20
184800	97	4.2268	16
184850	93	4.11828	20
184900	110	3.09091	21
184950	103	3.70874	18
185000	94	3.20213	14
185050	93	3.86022	17
185100	104	4.25	44
185150	111	3.87387	16
185200	99	3.75758	18
185250	97	4.02062	20
185300	98	4.55102	24
185350	94	3.79787	23
185400	105	4.66667	33
185450	107	4.18692	28
185500	104	3.97115	38
185550	98	3.33673	21
185600	94	4.29787	28
185650	88	3.79545	18
185700	94	3.70213	20
185750	96	4.35417	23
185800	102	3.7451	18
185850	91	3.83516	17
185900	101	3.9802	18
185950	95	3.63158	29
186000	99	3.77778	18
186050	100	4.26	22
186100	106	3.64151	21
186150	94	4.19149	21
186200	98	3.45918	17
186250	85	3.8	17
186300	97	3.65979	31
186350	101	3.92079	25
186400	101	4.14851	19
186450	108	4.46296	20
186500	100	4.26	17
186550	99	3.87879	19
186600	98	3.83673	20
186650	106	4.11321	24
186700	107	3.40187	32
186750	107	3.80374	17
186800	97	3.8866	22
186850	108	3.82407	30
186900	91	4.56044	26
186950	92	4.1413	20
187000	105	3.99048	26
187050	102	4.85294	27
187100	86	4.51163	31
187150	98	3.54082	17
187200	103	4.07767	16
187250	100	4.04	23
187300	100	3.51	16
187350	98	3.81633	21
187400	103	4.26214	29
187450	97	4.49485	19
187500	95	4.09474	19
187550	83	2.90361	16
187600	95	4.31579	19
187650	100	3.99	25
187700	107	4.27103	19
187750	102	4.04902	26
187800	110	3.56364	20
187850	95	4.21053	24
187900	111	3.40541	18
187950	99	3.50505	25
188000	105	4	24
188050	99	4.18182	24
188100	96	4.63542	17
188150	108	4.32407	24
188200	94	5.41489	28
188250	95	4.53684	20
188300	92	3.48913	23
188350	106	3.81132	23
188400	102	4.15686	29
188450	109	4.04587	20
188500	100	3.92	20
188550	105	4.10476	16
188600	111	3.78378	25
188650	95	3.13684	16
188700	98	4.62245	24
188750	98	4.56122	20
188800	94	3.45745	23
188850	107	3.88785	16
188900	108	4.0463	19
188950	92	3.69565	21
189000	103	4.08738	23
189050	94	3.64894	26
189100	94	4.10638	21
189150	95	4.53684	26
189200	99	2.9798	19
189250	97	5.02062	38
189300	105	3.6	14
189350	96	3.69792	23
189400	102	4.20588	21
189450	106	3.51887	18
189500	104	4.05769	27
189550	101	3.54455	27
189600	99	4.0101	21
189650	99	4.42424	21
189700	101	4.55446	21
189750	102	4.01961	21
189800	101	4.94059	34
189850	100	4.51	29
189900	103	4.08738	17
189950	102	3.90196	17
190000	105	4.72381	37
