generation	Nc	average_age	max_age
179800	7501	3.99453	44
179850	7575	3.99512	38
179900	7554	4.08962	34
179950	7471	4.09062	38
180000	108	4.59259	16
180005	97	4.58763	19
180010	99	3.66667	19
180015	88	3.72727	20
180020	98	3.41837	22
180025	96	3.54167	22
180030	94	3.65957	27
180035	100	2.95	18
180040	104	3.44231	17
180045	97	3.84536	15
180050	97	3.76289	16
180100	96	3.85417	26
180150	93	4.70968	31
180200	93	3.86022	25
180250	88	3.54545	27
180300	102	3.36275	22
180350	92	4.29348	25
180400	104	3.75962	15
180450	99	4.0303	17
180500	101	3.9901	28
180550	97	4.04124	34
180600	98	3.94898	20
180650	99	4.63636	21
180700	94	4.12766	25
180750	94	3.8617	16
180800	102	4.0098	22
180850	105	3.54286	22
180900	98	4.08163	22
180950	103	4.21359	24
181000	102	3.98039	22
181050	98	3.31633	15
181100	97	4.18557	17
181150	97	3.81443	17
181200	92	4.32609	23
181250	105	4.10476	23
181300	94	4.73404	34
181350	98	4.28571	17
181400	101	3.51485	22
181450	104	3.91346	21
181500	96	3.9375	18
181550	99	3.47475	23
181600	96	3.59375	15
181650	102	4.2549	24
181700	91	3.62637	20
181750	94	4.62766	19
181800	103	4.68932	51
181850	109	3.89908	17
181900	100	3.62	21
181950	99	3.54545	17
182000	105	4.97143	41
182050	111	4.41441	28
182100	100	4.59	21
182150	106	3.88679	24
182200	99	3.62626	18
182250	90	4.14444	32
182300	107	4.4486	38
182350	107	4.33645	18
182400	99	3.27273	20
182450	97	3.82474	22
182500	99	3.60606	29
182550	99	4.49495	31
182600	107	4.45794	25
182650	83	4.15663	18
182700	100	3.7	26
182750	88	4.10227	28
182800	93	3.33333	19
182850	109	3.81651	19
182900	101	4.28713	25
182950	99	4.70707	29
183000	103	3.62136	17
183050	86	4.25581	29
183100	96	4.40625	38
183150	101	4.60396	25
183200	108	5.27778	40
183250	100	4.02	21
183300	96	3.85417	18
183350	93	4.48387	18
183400	102	4.10784	21
183450	85	4.63529	28
183500	90	3.58889	23
183550	92	4.67391	21
183600	103	3.63107	20
183650	99	4.35354	18
183700	97	3.1134	16
183750	106	4.00943	26
183800	102	3.83333	22
183850	103	3.8835	15
183900	96	4.5625	25
183950	95	3.68421	22
184000	104	3.83654	20
184050	104	4.38462	35
184100	103	3.7767	23
184150	96	3.28125	22
184200	98	3.60204	22
184250	105	4.51429	23
184300	105	3.29524	15
184350	95	4.21053	20
184400	105	3.7619	29
184450	97	5.08247	21
184500	90	4.14444	18
184550	96	3.71875	17
184600	95	4.37895	23
184650	97	4.49485	24
184700	104	4.24038	20
184750	92	4.08696	20
184800	105	3.91429	18
184850	97	4.06186	22
184900	97	3.82474	18
184950	96	5.04167	30
185000	98	2.9898	20
185050	108	4.72222	29
185100	99	4.23232	28
185150	94	3.8617	20
185200	102	3.70588	19
185250	91	4.24176	28
185300	107	4.14019	22
185350	100	4.24	26
185400	95	4.82105	26
185450	98	3.65306	18
185500	101	3.55446	19
185550	96	4.32292	28
185600	108	3.89815	19
185650	99	4.51515	17
185700	110	4.19091	24
185750	106	4.15094	23
185800	96	4.4375	21
185850	95	4.24211	18
185900	98	3.0102	14
185950	101	4.20792	20
186000	103	3.91262	20
186050	90	4.58889	27
186100	103	3.92233	20
186150	92	5.06522	25
186200	103	3.58252	28
186250	94	4.06383	18
186300	105	3.68571	15
186350	89	3.51685	21
186400	100	3.65	18
186450	102	3.54902	20
186500	105	4.18095	26
186550	93	3.90323	19
186600	102	4.09804	22
186650	99	3.36364	19
186700	102	4.0098	20
186750	96	3.95833	13
186800	102	4.83333	27
186850	93	3.97849	23
186900	107	4.20561	28
186950	104	5.08654	24
187000	90	4.23333	24
187050	92	4.41304	30
187100	98	3.94898	19
187150	96	3.6875	23
187200	107	3.71028	17
187250	95	4.44211	23
187300	103	4.20388	17
187350	87	3.34483	19
187400	100	3.41	21
187450	104	4.23077	21
187500	98	3.26531	19
187550	104	3.67308	22
187600	106	4.17925	28
187650	104	4.11538	23
187700	97	4.49485	28
187750	93	4.07527	13
187800	94	3.70213	18
187850	92	3.77174	18
187900	105	4.70476	20
187950	102	3.94118	30
188000	103	3.43689	23
188050	91	3.2967	17
188100	106	4.85849	24
188150	118	3.94068	20
188200	108	4.11111	27
188250	98	3.60204	26
188300	91	4.12088	25
188350	88	4.68182	22
188400	93	3.86022	21
188450	103	4.98058	22
188500	101	3.10891	16
188550	106	4.06604	23
188600	109	3.82569	16
188650	91	4.0989	16
188700	101	3.70297	20
188750	106	3.62264	24
188800	103	3.82524	26
188850	95	3.91579	29
188900	86	4.32558	16
188950	104	3.57692	17
189000	91	4.17582	23
189050	94	4.23404	17
189100	93	4.19355	22
189150	102	4.06863	19
189200	102	4.23529	29
189250	96	3.40625	25
189300	98	3.81633	28
189350	93	4.50538	28
189400	96	3.75	19
189450	107	4.40187	47
189500	101	4.0198	21
189550	102	4.23529	36
189600	96	3.28125	25
189650	83	3.60241	15
189700	97	3.17526	15
189750	99	3.9596	26
189800	107	4.60748	38
189850	96	3.5	32
189900	101	4.21782	16
189950	95	4.03158	17
190000	111	3.78378	29
